property_id,valuation_uncertainty_risk,developer_risk,locality_quality_risk,market_liquidity_risk,price_volatility_risk,risk_score,risk_band
3855,17.25,81.03,35.93,38.19,7.67,36.49,MODERATE
3856,34.44,27.8,28.14,37.62,28.48,31.59,MODERATE
3857,18.74,22.06,55.16,54.74,3.55,31.61,MODERATE
3858,14.6,47.08,27.73,28.53,9.45,25.74,LOW
3859,7.23,70.78,63.25,50.14,3.97,39.24,MODERATE
3860,52.93,77.67,52.06,66.65,0.0,52.51,MODERATE
3861,11.44,77.67,66.25,44.11,5.32,41.26,MODERATE
3862,32.23,30.65,49.79,22.56,7.83,29.83,LOW
3863,19.59,55.29,26.54,32.88,8.7,29.15,LOW
3864,9.19,7.4,41.44,31.24,6.52,19.29,LOW
3865,12.24,47.08,56.62,50.18,100.0,48.83,MODERATE
3866,40.24,9.3,62.83,59.7,4.82,37.15,MODERATE
3867,9.44,50.43,27.39,79.52,5.52,34.66,MODERATE
3868,31.75,49.18,47.71,75.92,5.14,43.27,MODERATE
3869,5.28,33.91,49.79,22.56,7.83,23.75,LOW
3870,42.67,49.18,49.33,36.19,8.62,38.9,MODERATE
3871,2.4,81.78,28.14,37.62,28.48,34.38,MODERATE
3872,21.68,77.67,63.25,50.14,3.97,44.23,MODERATE
3873,11.3,39.19,43.41,62.07,2.53,32.14,MODERATE
3874,37.49,33.91,62.03,35.4,11.62,37.38,MODERATE
3875,9.01,50.43,49.06,88.54,1.51,40.08,MODERATE
3876,61.94,30.65,63.25,50.14,3.97,44.89,MODERATE
3877,19.56,49.18,34.3,19.13,10.61,27.0,LOW
3878,8.2,45.61,42.71,43.66,6.29,29.39,LOW
3879,0.78,44.42,26.82,39.87,3.59,22.95,LOW
3880,18.14,79.62,43.42,67.64,5.36,43.47,MODERATE
3881,19.26,47.08,64.62,62.23,1.45,39.82,MODERATE
3882,74.71,55.28,28.14,37.62,28.48,47.16,MODERATE
3883,13.58,30.65,47.71,75.92,5.14,35.02,MODERATE
3884,15.84,50.98,35.93,38.19,7.67,30.13,MODERATE
3885,3.76,45.61,53.49,50.77,10.04,32.42,MODERATE
3886,24.33,13.5,34.09,22.41,5.31,20.88,LOW
3887,2.28,41.92,37.97,85.55,7.91,34.84,MODERATE
3888,33.2,28.79,41.04,21.17,0.05,26.51,LOW
3889,38.65,27.8,53.94,66.16,1.04,39.4,MODERATE
3890,21.8,54.69,36.79,73.54,2.69,38.86,MODERATE
3891,30.41,55.29,43.41,62.07,2.53,40.13,MODERATE
3892,51.06,41.92,37.2,33.49,4.35,35.94,MODERATE
3893,9.95,45.61,63.25,50.14,3.97,34.88,MODERATE
3894,27.28,55.29,43.72,62.22,4.4,39.73,MODERATE
3895,10.85,92.37,37.2,33.49,4.35,35.98,MODERATE
3896,5.84,47.08,49.08,53.12,1.49,31.54,MODERATE
3897,8.79,50.98,48.0,31.83,2.74,28.77,LOW
3898,28.53,32.66,34.3,19.13,10.61,25.94,LOW
3899,20.21,39.19,56.62,50.18,100.0,49.25,MODERATE
3900,0.9,45.69,62.96,56.72,14.21,35.43,MODERATE
3901,13.23,44.42,37.7,35.87,3.28,27.4,LOW
3902,1.18,27.6,34.09,22.41,5.31,17.91,LOW
3903,0.82,13.5,37.97,85.55,7.91,28.8,LOW
3904,17.03,44.42,62.96,56.72,14.21,39.21,MODERATE
3905,6.19,27.8,28.14,37.62,28.48,24.53,LOW
3906,6.5,44.42,28.14,37.62,28.48,27.93,LOW
3907,10.81,39.19,53.49,50.77,10.04,32.9,MODERATE
3908,7.46,39.87,44.39,16.48,3.54,22.54,LOW
3909,28.24,81.78,61.4,60.31,7.14,48.83,MODERATE
3910,52.58,81.78,61.4,60.31,7.14,54.92,MODERATE
3911,11.97,52.85,61.4,60.31,7.14,38.98,MODERATE
3912,10.64,44.42,61.51,50.38,8.86,35.25,MODERATE
3913,9.45,45.61,41.04,21.17,0.05,23.94,LOW
3914,21.12,39.19,53.49,50.77,10.04,35.48,MODERATE
3915,13.53,49.18,40.07,84.98,2.17,38.56,MODERATE
3916,34.71,21.89,55.38,71.74,7.53,39.61,MODERATE
3917,29.95,31.05,61.34,75.53,1.78,41.34,MODERATE
3918,7.6,77.67,55.38,71.74,7.53,43.99,MODERATE
3919,35.75,9.17,46.03,96.31,7.43,40.35,MODERATE
3920,14.96,41.92,37.97,85.55,7.91,38.01,MODERATE
3921,13.24,52.85,64.62,62.23,1.45,39.47,MODERATE
3922,13.25,35.8,52.61,51.56,6.38,32.26,MODERATE
3923,27.54,31.05,34.49,52.59,6.05,31.42,MODERATE
3924,33.23,79.62,62.83,59.7,4.82,49.46,MODERATE
3925,10.88,39.19,52.61,51.56,6.38,32.35,MODERATE
3926,29.18,50.43,63.25,50.14,3.97,40.66,MODERATE
3927,20.13,45.69,38.77,75.74,3.32,37.57,MODERATE
3928,87.13,39.87,50.05,54.59,6.49,51.66,MODERATE
3929,3.53,31.05,45.68,70.55,5.22,31.12,MODERATE
3930,57.06,81.78,63.25,50.14,3.97,53.89,MODERATE
3931,17.91,9.3,35.93,38.19,7.67,22.31,LOW
3932,17.96,55.29,55.74,73.6,6.83,42.44,MODERATE
3933,14.87,47.08,59.24,22.75,11.82,31.31,MODERATE
3934,1.99,35.8,26.82,39.87,3.59,21.53,LOW
3935,22.01,33.91,23.77,18.02,4.26,21.28,LOW
3936,36.07,38.81,61.69,65.14,8.5,43.42,MODERATE
3937,76.64,27.6,61.51,50.38,8.86,48.39,MODERATE
3938,35.06,49.18,49.33,36.19,8.62,37.0,MODERATE
3939,21.06,49.18,44.14,84.78,4.01,41.49,MODERATE
3940,21.73,30.5,41.57,33.83,3.77,27.18,LOW
3941,48.86,44.42,55.74,73.6,6.83,47.99,MODERATE
3942,5.68,50.43,49.06,88.54,1.51,39.25,MODERATE
3943,19.39,7.4,49.06,88.54,1.51,34.07,MODERATE
3944,16.65,70.78,61.51,50.38,8.86,42.03,MODERATE
3945,16.65,54.51,40.22,58.67,10.3,36.39,MODERATE
3946,8.75,44.42,62.96,56.72,14.21,37.14,MODERATE
3947,31.77,9.3,35.93,38.19,7.67,25.77,LOW
3948,30.38,31.05,34.3,19.13,10.61,26.08,LOW
3949,9.23,41.92,46.14,60.26,0.85,32.1,MODERATE
3950,21.23,44.42,62.96,56.72,14.21,40.26,MODERATE
3951,26.54,50.98,35.93,38.19,7.67,32.8,MODERATE
3952,25.1,44.85,34.09,22.41,5.31,27.34,LOW
3953,27.39,50.43,44.65,72.77,3.22,40.9,MODERATE
3954,24.82,67.71,63.25,50.14,3.97,43.02,MODERATE
3955,15.25,30.65,64.25,82.95,6.21,40.31,MODERATE
3956,30.35,54.69,54.79,31.06,8.54,36.98,MODERATE
3957,34.38,46.27,46.14,60.26,0.85,39.25,MODERATE
3958,16.27,7.4,56.62,50.18,100.0,41.91,MODERATE
3959,26.03,41.92,41.44,31.24,6.52,30.41,MODERATE
3960,9.06,39.87,64.62,62.23,1.45,35.83,MODERATE
3961,24.85,55.29,46.47,69.35,1.31,40.63,MODERATE
3962,35.43,39.87,67.09,69.3,9.98,45.61,MODERATE
3963,3.46,30.65,67.74,76.58,5.54,36.69,MODERATE
3964,11.51,22.06,49.28,20.61,8.21,22.5,LOW
3965,12.71,22.06,54.8,54.62,4.34,30.12,MODERATE
3966,17.36,55.28,26.82,39.87,3.59,29.27,LOW
3967,3.91,45.69,41.04,21.17,0.05,22.57,LOW
3968,14.37,13.5,26.82,39.87,3.59,20.17,LOW
3969,29.17,44.42,36.69,13.35,13.11,28.15,LOW
3970,18.95,13.5,56.62,50.18,100.0,43.8,MODERATE
3971,38.26,9.3,40.07,84.98,2.17,36.76,MODERATE
3972,3.17,50.43,27.39,79.52,5.52,33.09,MODERATE
3973,15.57,27.6,44.14,84.78,4.01,35.8,MODERATE
3974,24.35,45.69,59.24,22.75,11.82,33.4,MODERATE
3975,3.85,39.19,26.82,39.87,3.59,22.68,LOW
3976,8.98,41.92,41.44,31.24,6.52,26.14,LOW
3977,5.95,38.81,62.03,35.4,11.62,30.48,MODERATE
3978,0.81,9.3,63.25,50.14,3.97,25.34,LOW
3979,7.43,31.05,61.34,75.53,1.78,35.71,MODERATE
3980,26.25,55.29,52.06,66.65,0.0,41.36,MODERATE
3981,26.17,45.61,38.77,75.74,3.32,39.06,MODERATE
3982,10.18,13.5,37.97,85.55,7.91,31.14,MODERATE
3983,40.19,21.89,44.65,72.77,3.22,38.39,MODERATE
3984,21.0,77.67,49.06,88.54,1.51,48.53,MODERATE
3985,21.54,35.8,52.61,51.56,6.38,34.33,MODERATE
3986,29.84,39.19,52.61,51.56,6.38,37.09,MODERATE
3987,12.42,7.4,74.34,80.87,5.45,36.45,MODERATE
3988,19.56,45.69,38.77,75.74,3.32,37.43,MODERATE
3989,22.54,70.78,27.39,79.52,5.52,42.0,MODERATE
3990,2.47,92.37,38.77,75.74,3.32,42.49,MODERATE
3991,14.9,28.79,41.04,21.17,0.05,21.93,LOW
3992,43.05,81.03,36.79,73.54,2.69,49.44,MODERATE
3993,18.51,52.85,47.81,43.54,7.25,34.55,MODERATE
3994,25.94,13.5,36.69,13.35,13.11,21.16,LOW
3995,25.98,35.8,67.09,69.3,9.98,42.43,MODERATE
3996,2.03,77.67,52.06,66.65,0.0,39.78,MODERATE
3997,10.91,7.4,61.4,60.31,7.14,29.62,LOW
3998,12.89,46.27,52.06,66.65,0.0,36.22,MODERATE
3999,34.62,30.5,34.09,22.41,5.31,26.85,LOW
4000,11.51,46.27,46.43,78.47,6.48,38.08,MODERATE
4001,20.34,45.61,53.49,50.77,10.04,36.56,MODERATE
4002,8.76,38.81,62.96,56.72,14.21,36.02,MODERATE
4003,21.01,49.18,38.77,75.74,3.32,38.49,MODERATE
4004,4.64,67.71,36.79,73.54,2.69,37.17,MODERATE
4005,13.28,81.78,59.46,42.01,6.98,41.02,MODERATE
4006,28.61,31.05,34.49,52.59,6.05,31.68,MODERATE
4007,0.88,44.42,37.7,35.87,3.28,24.31,LOW
4008,63.13,44.42,62.96,56.72,14.21,50.73,MODERATE
4009,38.91,54.69,45.17,43.38,7.55,39.51,MODERATE
4010,3.41,81.78,46.47,69.35,1.31,40.57,MODERATE
4011,22.29,27.6,55.38,71.74,7.53,37.65,MODERATE
4012,25.14,13.5,69.63,63.49,5.5,36.43,MODERATE
4013,2.97,41.92,63.25,50.14,3.97,32.4,MODERATE
4014,16.35,13.5,66.25,44.11,5.32,29.66,LOW
4015,22.12,45.61,23.77,18.02,4.26,23.65,LOW
4016,6.03,55.29,52.06,66.65,0.0,36.31,MODERATE
4017,2.05,81.78,46.47,69.35,1.31,40.23,MODERATE
4018,4.04,50.43,64.55,94.57,7.93,44.11,MODERATE
4019,10.05,9.3,46.14,60.26,0.85,25.78,LOW
4020,17.57,30.65,43.42,67.64,5.36,33.54,MODERATE
4021,15.39,55.29,43.41,62.07,2.53,36.38,MODERATE
4022,1.11,27.8,64.25,82.95,6.21,36.21,MODERATE
4023,2.81,44.42,40.22,58.67,10.3,30.91,MODERATE
4024,5.33,79.62,45.17,43.38,7.55,36.1,MODERATE
4025,36.48,39.87,27.73,28.53,9.45,29.76,LOW
4026,0.2,27.6,64.55,94.57,7.93,38.58,MODERATE
4027,6.52,54.69,53.94,66.16,1.04,36.74,MODERATE
4028,78.11,30.65,44.14,84.78,4.01,52.04,MODERATE
4029,12.57,55.28,36.69,13.35,13.11,26.17,LOW
4030,32.88,30.65,33.99,44.43,2.53,30.41,MODERATE
4031,2.36,47.08,23.77,18.02,4.26,19.0,LOW
4032,15.28,70.78,63.25,50.14,3.97,41.25,MODERATE
4033,4.8,41.92,37.7,35.87,3.28,24.79,LOW
4034,32.94,92.37,34.3,19.13,10.61,38.99,MODERATE
4035,1.08,9.3,64.55,94.57,7.93,35.14,MODERATE
4036,46.6,54.69,54.79,31.06,8.54,41.04,MODERATE
4037,17.97,30.65,35.93,38.19,7.67,26.6,LOW
4038,14.93,13.5,26.82,39.87,3.59,20.31,LOW
4039,21.07,35.8,33.99,44.43,2.53,28.49,LOW
4040,9.21,9.17,40.22,58.67,10.3,25.46,LOW
4041,7.12,54.51,43.21,37.75,6.15,29.8,LOW
4042,17.69,44.42,61.51,50.38,8.86,37.01,MODERATE
4043,8.42,13.5,49.79,22.56,7.83,20.45,LOW
4044,13.46,70.78,27.39,79.52,5.52,39.73,MODERATE
4045,14.64,54.51,40.22,58.67,10.3,35.88,MODERATE
4046,31.83,35.8,55.74,73.6,6.83,42.01,MODERATE
4047,2.69,28.79,62.83,59.7,4.82,31.66,MODERATE
4048,39.56,31.05,47.75,23.78,2.21,30.74,MODERATE
4049,3.41,30.5,52.61,51.56,6.38,28.74,LOW
4050,10.47,50.98,26.82,39.87,3.59,26.69,LOW
4051,21.68,30.65,40.22,58.67,10.3,32.87,MODERATE
4052,14.01,33.91,42.71,43.66,6.29,28.5,LOW
4053,19.29,81.03,37.97,85.55,7.91,46.92,MODERATE
4054,1.55,33.91,42.71,43.66,6.29,25.39,LOW
4055,19.52,44.42,26.82,39.87,3.59,27.64,LOW
4056,28.8,81.03,64.25,82.95,6.21,53.78,MODERATE
4057,33.37,35.8,43.21,37.75,6.15,32.62,MODERATE
4058,14.74,32.66,61.4,60.31,7.14,35.63,MODERATE
4059,38.01,33.91,49.79,22.56,7.83,31.93,MODERATE
4060,37.4,55.28,26.82,39.87,3.59,34.28,MODERATE
4061,3.12,27.6,49.06,88.54,1.51,34.05,MODERATE
4062,20.62,45.69,35.93,38.19,7.67,30.27,MODERATE
4063,3.95,35.8,55.74,73.6,6.83,35.04,MODERATE
4064,6.19,13.5,49.79,22.56,7.83,19.89,LOW
4065,20.15,54.69,36.51,72.54,8.54,39.07,MODERATE
4066,24.03,30.5,47.75,23.78,2.21,26.74,LOW
4067,4.45,52.85,37.97,85.55,7.91,37.57,MODERATE
4068,7.25,13.5,44.65,72.77,3.22,28.48,LOW
4069,17.31,45.69,38.77,75.74,3.32,36.87,MODERATE
4070,28.35,7.4,36.79,73.54,2.69,31.04,MODERATE
4071,26.11,35.8,43.21,37.75,6.15,30.8,MODERATE
4072,14.27,55.28,28.14,37.62,28.48,32.05,MODERATE
4073,30.03,54.51,64.55,94.57,7.93,51.42,MODERATE
4074,32.75,55.29,43.72,62.22,4.4,41.09,MODERATE
4075,25.46,50.98,41.44,31.24,6.52,32.07,MODERATE
4076,10.57,30.65,33.99,44.43,2.53,24.83,LOW
4077,58.81,54.69,59.46,42.01,6.98,46.98,MODERATE
4078,38.66,35.8,44.94,41.99,4.2,34.84,MODERATE
4079,51.99,81.03,49.06,88.54,1.51,56.95,ELEVATED
4080,22.45,45.69,38.77,75.74,3.32,38.15,MODERATE
4081,65.82,7.4,74.34,80.87,5.45,49.8,MODERATE
4082,25.72,35.8,33.99,44.43,2.53,29.65,LOW
4083,9.34,81.03,54.59,66.05,6.77,43.69,MODERATE
4084,33.76,44.85,34.09,22.41,5.31,29.5,LOW
4085,13.19,32.66,36.51,72.54,8.54,32.92,MODERATE
4086,23.02,45.61,23.77,18.02,4.26,23.87,LOW
4087,49.08,52.85,62.96,56.72,14.21,48.91,MODERATE
4088,67.63,30.65,37.2,33.49,4.35,37.83,MODERATE
4089,40.08,7.4,56.62,50.18,100.0,47.86,MODERATE
4090,21.66,28.79,49.79,22.56,7.83,26.82,LOW
4091,8.32,31.05,47.71,75.92,5.14,33.78,MODERATE
4092,5.16,9.3,40.07,84.98,2.17,28.49,LOW
4093,22.82,45.61,38.77,75.74,3.32,38.23,MODERATE
4094,35.84,39.87,34.3,19.13,10.61,29.21,LOW
4095,47.13,70.78,27.39,79.52,5.52,48.15,MODERATE
4096,13.08,13.5,36.69,13.35,13.11,17.94,LOW
4097,2.35,30.5,52.61,51.56,6.38,28.48,LOW
4098,23.0,77.67,46.14,60.26,0.85,42.69,MODERATE
4099,26.29,22.06,38.77,75.74,3.32,34.38,MODERATE
4100,13.39,32.66,34.3,19.13,10.61,22.16,LOW
4101,30.0,54.51,41.57,33.83,3.77,34.05,MODERATE
4102,15.48,33.91,42.71,43.66,6.29,28.87,LOW
4103,2.32,30.65,49.79,22.56,7.83,22.36,LOW
4104,26.92,27.6,45.17,43.38,7.55,31.09,MODERATE
4105,6.37,35.8,61.51,50.38,8.86,32.46,MODERATE
4106,38.49,54.51,62.83,59.7,4.82,45.75,MODERATE
4107,21.25,50.43,67.09,69.3,9.98,44.17,MODERATE
4108,29.25,49.18,54.8,54.62,4.34,39.68,MODERATE
4109,2.8,38.81,59.24,22.75,11.82,26.63,LOW
4110,2.64,44.85,55.16,54.74,3.55,32.14,MODERATE
4111,13.5,35.8,37.97,85.55,7.91,36.43,MODERATE
4112,40.27,39.19,42.71,43.66,6.29,36.12,MODERATE
4113,46.38,92.37,37.2,33.49,4.35,44.86,MODERATE
4114,10.7,44.42,36.69,13.35,13.11,23.53,LOW
4115,2.27,44.85,46.74,32.43,8.08,26.58,LOW
4116,50.7,9.17,74.84,21.52,9.31,35.18,MODERATE
4117,58.71,70.78,54.8,54.62,4.34,51.37,MODERATE
4118,4.7,55.28,62.83,59.7,4.82,37.46,MODERATE
4119,13.01,27.8,64.25,82.95,6.21,39.19,MODERATE
4120,25.38,77.67,66.25,44.11,5.32,44.75,MODERATE
4121,2.52,50.98,35.93,38.19,7.67,26.8,LOW
4122,38.11,81.78,46.47,69.35,1.31,49.24,MODERATE
4123,1.65,33.91,49.79,22.56,7.83,22.84,LOW
4124,37.3,54.51,40.22,58.67,10.3,41.55,MODERATE
4125,30.78,54.69,34.49,52.59,6.05,36.95,MODERATE
4126,48.3,39.19,28.14,37.62,28.48,37.34,MODERATE
4127,33.08,33.91,49.79,22.56,7.83,30.7,MODERATE
4128,40.86,39.19,49.06,88.54,1.51,45.8,MODERATE
4129,2.0,9.3,62.34,56.72,6.72,27.18,LOW
4130,12.55,32.66,64.55,94.57,7.93,42.68,MODERATE
4131,1.16,44.42,67.09,69.3,9.98,37.95,MODERATE
4132,10.42,45.61,56.62,50.18,100.0,48.09,MODERATE
4133,24.97,13.5,26.82,39.87,3.59,22.82,LOW
4134,37.08,35.8,37.97,85.55,7.91,42.32,MODERATE
4135,25.65,52.85,64.62,62.23,1.45,42.57,MODERATE
4136,22.86,30.65,40.07,84.98,2.17,37.18,MODERATE
4137,53.65,13.5,45.17,43.38,7.55,34.95,MODERATE
4138,0.92,35.8,55.74,73.6,6.83,34.28,MODERATE
4139,6.1,21.89,43.72,62.22,4.4,27.75,LOW
4140,4.2,52.85,55.16,54.74,3.55,34.13,MODERATE
4141,14.32,92.37,34.3,19.13,10.61,34.33,MODERATE
4142,3.64,39.19,67.09,69.3,9.98,37.52,MODERATE
4143,11.92,50.98,41.44,31.24,6.52,28.69,LOW
4144,24.79,45.69,43.87,39.72,19.26,34.94,MODERATE
4145,2.61,54.51,45.17,43.38,7.55,30.4,MODERATE
4146,6.73,45.61,44.39,16.48,3.54,23.51,LOW
4147,19.21,55.28,27.73,28.53,9.45,28.53,LOW
4148,17.05,70.78,66.25,44.11,5.32,41.29,MODERATE
4149,17.92,31.05,43.87,39.72,19.26,30.3,MODERATE
4150,9.17,38.81,34.09,22.41,5.31,22.15,LOW
4151,18.24,39.87,50.05,54.59,6.49,34.44,MODERATE
4152,42.61,39.87,49.28,20.61,8.21,33.84,MODERATE
4153,4.71,81.03,35.93,38.19,7.67,33.36,MODERATE
4154,31.97,44.42,44.94,41.99,4.2,34.89,MODERATE
4155,7.08,46.27,50.05,54.59,6.49,32.92,MODERATE
4156,18.96,46.27,74.84,21.52,9.31,34.66,MODERATE
4157,0.55,31.05,41.04,21.17,0.05,18.8,LOW
4158,11.33,50.43,49.79,22.56,7.83,28.56,LOW
4159,69.95,9.17,40.22,58.67,10.3,40.64,MODERATE
4160,1.92,30.65,44.14,84.78,4.01,33.0,MODERATE
4161,24.13,44.42,45.14,30.75,2.65,30.49,MODERATE
4162,43.39,55.29,45.17,43.38,7.55,40.75,MODERATE
4163,20.69,52.85,37.97,85.55,7.91,41.63,MODERATE
4164,9.14,31.05,34.3,19.13,10.61,20.77,LOW
4165,9.52,39.87,67.09,69.3,9.98,39.13,MODERATE
4166,7.63,44.42,63.25,50.14,3.97,34.07,MODERATE
4167,25.4,30.5,47.75,23.78,2.21,27.09,LOW
4168,27.74,81.03,49.06,88.54,1.51,50.89,MODERATE
4169,12.83,92.37,37.2,33.49,4.35,36.47,MODERATE
4170,7.34,13.5,37.97,85.55,7.91,30.43,MODERATE
4171,20.55,44.42,36.69,13.35,13.11,25.99,LOW
4172,22.94,9.3,74.34,80.87,5.45,39.45,MODERATE
4173,6.66,33.91,46.74,32.43,8.08,25.49,LOW
4174,32.59,41.92,34.09,22.41,5.31,28.63,LOW
4175,19.37,13.5,66.25,44.11,5.32,30.41,MODERATE
4176,6.68,44.85,46.74,32.43,8.08,27.68,LOW
4177,9.12,13.5,56.62,50.18,100.0,41.34,MODERATE
4178,11.37,67.71,69.63,63.49,5.5,43.83,MODERATE
4179,3.42,67.71,63.25,50.14,3.97,37.67,MODERATE
4180,13.45,45.61,34.09,22.41,5.31,24.58,LOW
4181,10.97,28.79,46.43,78.47,6.48,34.45,MODERATE
4182,40.65,45.69,69.63,63.49,5.5,46.75,MODERATE
4183,24.33,22.06,38.77,75.74,3.32,33.9,MODERATE
4184,81.36,9.17,61.63,40.68,4.75,43.35,MODERATE
4185,28.35,55.28,44.14,84.78,4.01,44.53,MODERATE
4186,1.37,21.89,42.71,43.66,6.29,22.94,LOW
4187,21.92,30.5,47.75,23.78,2.21,26.22,LOW
4188,36.85,41.92,37.97,85.55,7.91,43.49,MODERATE
4189,21.09,54.51,41.57,33.83,3.77,31.82,MODERATE
4190,2.06,30.65,49.28,20.61,8.21,21.85,LOW
4191,4.81,67.71,26.54,32.88,8.7,27.93,LOW
4192,5.65,77.67,55.38,71.74,7.53,43.5,MODERATE
4193,43.76,54.51,47.81,43.54,7.25,41.2,MODERATE
4194,23.42,44.42,43.21,37.75,6.15,31.85,MODERATE
4195,77.96,33.91,44.65,72.77,3.22,50.24,MODERATE
4196,22.97,9.3,63.25,50.14,3.97,30.88,MODERATE
4197,3.4,81.78,56.62,50.18,100.0,53.56,MODERATE
4198,35.75,55.29,47.75,23.78,2.21,34.63,MODERATE
4199,28.03,9.17,40.22,58.67,10.3,30.16,MODERATE
4200,12.13,30.65,63.25,50.14,3.97,32.43,MODERATE
4201,14.94,32.66,64.55,94.57,7.93,43.28,MODERATE
4202,32.37,38.81,62.96,56.72,14.21,41.92,MODERATE
4203,55.05,13.5,45.17,43.38,7.55,35.3,MODERATE
4204,24.85,7.4,41.44,31.24,6.52,23.21,LOW
4205,46.77,39.19,45.68,70.55,5.22,43.56,MODERATE
4206,34.34,27.6,64.55,94.57,7.93,47.12,MODERATE
4207,40.65,49.18,43.87,39.72,19.26,39.61,MODERATE
4208,26.39,38.81,46.47,69.35,1.31,37.72,MODERATE
4209,21.47,81.03,40.22,58.67,10.3,42.9,MODERATE
4210,26.91,7.4,61.4,60.31,7.14,33.62,MODERATE
4211,20.77,35.8,44.94,41.99,4.2,30.37,MODERATE
4212,1.84,55.29,26.54,32.88,8.7,24.71,LOW
4213,43.06,47.08,49.08,53.12,1.49,40.84,MODERATE
4214,16.03,13.5,26.82,39.87,3.59,20.58,LOW
4215,12.11,54.51,47.75,23.78,2.21,28.57,LOW
4216,21.94,30.5,32.58,28.53,7.36,24.91,LOW
4217,16.48,28.79,41.04,21.17,0.05,22.33,LOW
4218,14.16,55.28,49.86,55.73,6.34,36.66,MODERATE
4219,9.02,9.17,61.63,40.68,4.75,25.26,LOW
4220,9.42,30.5,50.05,54.59,6.49,30.36,MODERATE
4221,7.61,67.71,52.06,66.65,0.0,39.19,MODERATE
4222,26.01,13.5,61.34,75.53,1.78,36.84,MODERATE
4223,14.55,30.65,44.14,84.78,4.01,36.15,MODERATE
4224,6.43,7.4,62.34,56.72,6.72,27.91,LOW
4225,13.63,38.81,54.59,66.05,6.77,36.31,MODERATE
4226,46.47,27.6,45.17,43.38,7.55,35.98,MODERATE
4227,23.47,38.81,34.09,22.41,5.31,25.73,LOW
4228,10.18,27.6,49.06,88.54,1.51,35.81,MODERATE
4229,50.41,38.81,62.03,35.4,11.62,41.59,MODERATE
4230,4.19,33.91,34.49,52.59,6.05,26.15,LOW
4231,20.24,45.69,38.77,75.74,3.32,37.6,MODERATE
4232,35.88,81.03,40.22,58.67,10.3,46.5,MODERATE
4233,10.2,30.65,33.99,44.43,2.53,24.74,LOW
4234,32.52,52.85,64.62,62.23,1.45,44.29,MODERATE
4235,55.19,35.8,41.44,31.24,6.52,36.47,MODERATE
4236,2.43,47.08,64.62,62.23,1.45,35.61,MODERATE
4237,16.81,50.43,49.28,20.61,8.21,29.5,LOW
4238,3.64,32.66,61.4,60.31,7.14,32.86,MODERATE
4239,7.92,44.42,36.69,13.35,13.11,22.84,LOW
4240,3.11,33.91,61.4,60.31,7.14,32.97,MODERATE
4241,2.96,7.4,61.4,60.31,7.14,27.64,LOW
4242,33.79,92.37,34.49,52.59,6.05,45.24,MODERATE
4243,1.99,54.69,54.79,31.06,8.54,29.89,LOW
4244,5.06,39.19,56.62,50.18,100.0,45.46,MODERATE
4245,41.22,70.78,66.25,44.11,5.32,47.33,MODERATE
4246,3.13,44.85,32.58,28.53,7.36,23.08,LOW
4247,21.23,45.69,37.2,33.49,4.35,29.23,LOW
4248,11.75,81.78,74.84,21.52,9.31,39.96,MODERATE
4249,22.18,54.51,47.71,75.92,5.14,41.94,MODERATE
4250,21.97,79.62,62.83,59.7,4.82,46.65,MODERATE
4251,13.64,31.05,47.71,75.92,5.14,35.12,MODERATE
4252,11.0,35.8,44.94,41.99,4.2,27.93,LOW
4253,22.25,44.42,63.25,50.14,3.97,37.72,MODERATE
4254,23.17,7.4,62.34,56.72,6.72,32.09,MODERATE
4255,27.73,55.28,28.14,37.62,28.48,35.41,MODERATE
4256,0.81,30.5,64.62,62.23,1.45,31.89,MODERATE
4257,16.8,45.61,53.49,50.77,10.04,35.68,MODERATE
4258,17.35,30.5,32.58,28.53,7.36,23.77,LOW
4259,24.83,54.69,54.79,31.06,8.54,35.6,MODERATE
4260,20.24,55.29,32.94,31.9,6.06,29.99,LOW
4261,23.82,30.65,49.28,20.61,8.21,27.3,LOW
4262,24.44,55.28,49.33,36.19,8.62,35.56,MODERATE
4263,28.89,46.27,46.43,78.47,6.48,42.43,MODERATE
4264,4.25,33.91,44.65,72.77,3.22,31.81,MODERATE
4265,31.69,21.89,43.72,62.22,4.4,34.15,MODERATE
4266,23.74,55.29,45.17,43.38,7.55,35.83,MODERATE
4267,25.06,28.79,66.25,44.11,5.32,34.89,MODERATE
4268,12.36,50.43,64.55,94.57,7.93,46.19,MODERATE
4269,30.29,27.6,55.38,71.74,7.53,39.65,MODERATE
4270,36.95,70.78,74.84,21.52,9.31,44.06,MODERATE
4271,13.16,35.8,41.44,31.24,6.52,25.96,LOW
4272,34.18,27.6,34.49,52.59,6.05,32.39,MODERATE
4273,12.85,77.67,55.38,71.74,7.53,45.3,MODERATE
4274,1.3,38.81,45.17,43.38,7.55,26.93,LOW
4275,17.08,9.17,37.97,85.55,7.91,31.99,MODERATE
4276,13.36,44.42,61.51,50.38,8.86,35.93,MODERATE
4277,20.35,22.06,37.7,35.87,3.28,24.7,LOW
4278,9.19,77.67,66.25,44.11,5.32,40.7,MODERATE
4279,69.85,47.08,49.08,53.12,1.49,47.54,MODERATE
4280,2.39,31.05,36.51,72.54,8.54,29.9,LOW
4281,8.65,81.03,64.25,82.95,6.21,48.74,MODERATE
4282,19.17,9.17,46.47,69.35,1.31,29.99,LOW
4283,10.51,41.92,37.7,35.87,3.28,26.22,LOW
