rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration
5966,4111,2023-09-09,28600.0,33,36
5967,2310,2023-09-07,20400.0,11,11
5968,5735,2023-02-18,47000.0,31,11
5969,3839,2025-05-04,30300.0,32,11
5970,2131,2026-05-30,24900.0,22,11
5971,372,2024-07-01,26200.0,40,11
5972,2867,2025-02-22,49300.0,9,24
5973,151,2025-02-22,40600.0,30,24
5974,1162,2024-04-13,13700.0,17,11
5975,5722,2026-03-28,20700.0,25,11
5976,5678,2024-02-01,22600.0,23,11
5977,5281,2023-11-26,47400.0,0,12
5978,5234,2024-04-23,62800.0,22,11
5979,5817,2025-01-21,32700.0,38,12
5980,2847,2023-02-20,30800.0,64,12
5981,6265,2022-12-02,25700.0,48,11
5982,5608,2026-08-07,32300.0,51,36
5983,4258,2024-10-27,30000.0,25,12
5984,2397,2026-02-23,44600.0,45,11
5985,5152,2022-09-19,81000.0,38,24
5986,5009,2023-06-27,25200.0,24,11
5987,6576,2022-12-17,46900.0,18,11
5988,2300,2025-07-17,27100.0,8,12
5989,61,2024-03-22,20000.0,24,11
5990,5154,2023-10-13,23200.0,22,36
5991,3082,2024-07-22,40700.0,32,11
5992,3992,2022-11-20,61200.0,6,11
5993,1368,2025-02-24,35000.0,53,11
5994,1212,2026-07-14,41800.0,38,11
5995,4530,2023-07-12,67000.0,32,11
5996,1586,2022-10-01,35800.0,0,11
5997,4537,2023-05-23,12500.0,19,11
5998,1666,2023-09-06,42500.0,17,11
5999,1358,2023-02-06,28900.0,3,11
6000,1561,2025-02-22,15800.0,17,11
6001,1711,2025-01-23,30200.0,33,24
6002,1392,2024-04-29,17700.0,14,11
6003,1608,2023-05-23,46600.0,41,24
6004,2745,2026-04-14,45300.0,24,36
6005,4474,2025-01-26,52300.0,0,11
6006,5401,2022-11-24,28400.0,43,11
6007,7768,2026-01-09,51100.0,41,36
6008,2418,2024-05-15,27000.0,21,11
6009,6877,2022-09-10,34900.0,23,12
6010,6790,2023-08-11,25900.0,12,24
6011,3845,2023-07-15,44300.0,0,12
6012,2488,2024-12-10,15700.0,16,11
6013,2037,2022-11-26,28400.0,32,12
6014,887,2024-12-02,52700.0,51,11
6015,7128,2023-07-19,23000.0,27,24
6016,1036,2023-05-09,34400.0,21,11
6017,1955,2024-01-03,53500.0,29,36
6018,612,2025-10-14,30700.0,37,36
6019,3909,2024-10-07,14700.0,25,36
6020,6020,2026-03-05,54500.0,11,11
6021,703,2025-03-04,33800.0,29,36
6022,501,2024-03-29,63300.0,14,11
6023,497,2024-06-13,68000.0,34,11
6024,7013,2023-01-15,70000.0,12,24
6025,7394,2024-02-26,21700.0,32,11
6026,2613,2025-01-16,38100.0,33,36
6027,4589,2024-06-23,31200.0,11,11
6028,7947,2023-09-03,78500.0,22,11
6029,297,2026-01-06,35500.0,0,12
6030,5611,2024-11-26,23000.0,24,12
6031,4121,2026-01-06,34900.0,29,11
6032,2907,2023-04-18,35200.0,28,11
6033,2979,2023-05-19,19900.0,24,11
6034,1755,2023-05-17,27900.0,14,11
6035,2653,2025-02-03,45900.0,48,36
6036,4851,2025-09-05,45900.0,10,12
6037,1915,2023-09-01,35400.0,10,24
6038,4769,2025-05-15,39600.0,38,11
6039,3338,2023-09-30,24100.0,35,24
6040,7148,2026-06-24,33700.0,6,12
6041,2880,2025-11-02,18100.0,43,12
6042,448,2025-08-15,42800.0,44,12
6043,3726,2024-05-08,17400.0,23,11
6044,4562,2025-06-12,47500.0,35,24
6045,6397,2024-10-20,34200.0,8,11
6046,5426,2024-08-30,22300.0,32,11
6047,754,2026-02-14,22500.0,39,12
6048,2086,2026-03-03,19400.0,24,11
6049,691,2022-12-06,24100.0,14,24
6050,2521,2025-10-07,33000.0,39,12
6051,3783,2023-07-11,33500.0,46,11
6052,7574,2022-10-26,35600.0,11,36
6053,5862,2023-08-31,28700.0,35,12
6054,5791,2025-01-19,30200.0,19,11
6055,1389,2024-09-17,24700.0,22,12
6056,6366,2023-12-01,5800.0,42,11
6057,7856,2024-08-19,38200.0,22,11
6058,63,2022-12-22,22600.0,5,12
6059,7990,2023-12-20,17500.0,2,12
6060,2616,2025-06-11,19100.0,6,24
6061,5376,2025-01-03,26200.0,28,11
6062,3857,2025-04-10,62500.0,29,12
6063,7506,2025-05-30,42100.0,34,36
6064,5443,2025-09-19,57100.0,25,24
6065,7066,2026-04-10,30700.0,8,11
6066,7535,2025-06-05,27600.0,21,11
6067,4455,2023-04-20,26300.0,20,11
6068,135,2024-07-23,67000.0,0,11
6069,3729,2024-07-19,24600.0,0,12
6070,5082,2025-01-26,43200.0,13,24
6071,5029,2023-04-27,23500.0,33,11
6072,2183,2024-01-22,15100.0,22,12
6073,7285,2023-01-10,24200.0,15,12
6074,3358,2023-03-29,51800.0,33,12
6075,7450,2025-06-27,38300.0,30,12
6076,838,2023-09-13,29200.0,53,12
6077,3146,2024-03-12,26200.0,38,24
6078,5183,2023-07-29,24000.0,36,12
6079,3052,2023-04-22,30500.0,9,11
6080,5998,2024-04-13,32100.0,43,24
6081,121,2026-03-06,41700.0,39,24
6082,7708,2026-07-02,48600.0,14,36
6083,1674,2024-03-19,43800.0,64,12
6084,7359,2022-09-21,50700.0,7,36
6085,5581,2023-03-20,64100.0,11,11
6086,5218,2023-12-06,46700.0,32,11
6087,942,2023-10-27,20400.0,27,36
6088,655,2024-10-09,41200.0,41,24
6089,2076,2022-08-29,42100.0,25,11
6090,2823,2025-02-14,38800.0,33,12
6091,7155,2024-01-05,18900.0,32,11
6092,2113,2025-02-09,38400.0,38,24
6093,243,2024-11-26,18600.0,31,24
6094,6738,2024-08-04,59300.0,35,11
6095,7259,2025-09-17,45100.0,0,11
6096,2727,2025-07-09,33700.0,0,11
6097,6583,2026-07-07,29800.0,55,12
6098,5839,2025-10-26,40700.0,30,12
6099,7921,2023-06-01,21500.0,22,12
6100,818,2025-12-15,35300.0,0,12
6101,5173,2026-07-17,37200.0,16,11
6102,4258,2026-01-16,29100.0,28,11
6103,5366,2023-11-24,29500.0,31,11
6104,196,2024-01-07,19200.0,0,11
6105,2236,2024-11-21,37500.0,26,11
6106,3599,2025-03-17,30300.0,20,11
6107,2381,2023-03-21,29000.0,40,11
6108,2411,2025-07-06,44100.0,47,11
6109,4949,2023-09-17,26200.0,26,11
6110,3691,2022-12-22,26800.0,26,11
6111,5908,2022-11-22,35700.0,22,11
6112,279,2025-05-02,26000.0,17,11
6113,61,2026-08-01,19900.0,26,12
6114,3473,2026-06-27,49100.0,30,12
6115,1957,2024-06-16,40900.0,42,12
6116,6326,2023-07-05,39900.0,43,12
6117,4018,2024-09-28,12300.0,35,11
6118,6429,2023-03-24,46500.0,37,11
6119,5993,2024-01-20,40800.0,52,24
6120,5551,2026-06-19,21800.0,30,12
6121,6058,2024-06-26,47300.0,13,11
6122,2648,2024-05-10,14200.0,12,12
6123,575,2023-01-18,27100.0,0,36
6124,4027,2024-02-03,42100.0,22,12
6125,7713,2024-11-08,52100.0,28,11
6126,1606,2025-07-21,37600.0,23,24
6127,4824,2023-04-11,48800.0,0,36
6128,6250,2023-06-19,49900.0,33,11
6129,1228,2025-10-26,54600.0,0,11
6130,7685,2024-10-21,62000.0,18,36
6131,4513,2024-01-30,52400.0,19,11
6132,2918,2026-06-17,55600.0,31,11
6133,2962,2022-10-05,48500.0,24,11
6134,6371,2026-06-04,23700.0,36,12
6135,7176,2025-06-06,9800.0,21,11
6136,1264,2024-12-11,67100.0,41,11
6137,7124,2023-04-19,46100.0,37,12
6138,137,2023-08-24,45800.0,14,11
6139,1052,2025-03-08,34400.0,1,11
6140,7308,2023-03-11,34600.0,26,11
6141,2204,2024-07-01,68600.0,15,36
6142,2651,2026-06-24,55600.0,31,24
6143,7360,2025-12-27,30400.0,72,11
6144,672,2023-04-27,32000.0,23,12
6145,2526,2023-01-28,19000.0,39,11
6146,2736,2026-03-09,63400.0,16,12
6147,2359,2025-05-13,36600.0,38,36
6148,7751,2024-09-20,34600.0,5,12
6149,87,2023-06-12,44400.0,3,11
6150,2567,2023-04-27,24000.0,16,11
6151,6350,2024-05-25,11900.0,0,11
6152,6757,2025-07-01,30400.0,35,12
6153,6696,2026-07-24,29200.0,25,24
6154,7120,2025-09-07,36300.0,23,11
6155,3012,2023-10-18,19600.0,25,36
6156,2835,2024-01-11,11300.0,43,11
6157,2559,2023-05-15,29300.0,37,11
6158,5525,2024-07-09,20800.0,43,11
6159,3391,2022-08-29,41000.0,28,11
6160,1738,2025-02-06,25400.0,27,12
6161,3755,2026-01-05,42000.0,38,11
6162,2760,2024-11-01,47100.0,36,24
6163,6962,2023-03-09,23800.0,43,11
6164,3714,2024-07-06,12200.0,41,11
6165,7695,2025-12-14,35400.0,18,12
6166,4695,2022-11-29,49000.0,9,11
6167,1685,2025-05-12,50600.0,12,24
6168,6165,2023-04-11,24600.0,21,36
6169,5279,2025-01-31,27900.0,27,12
6170,5643,2024-05-09,47200.0,27,24
6171,3400,2026-03-09,23400.0,28,11
6172,3773,2025-02-24,30000.0,0,12
6173,606,2023-12-09,44700.0,27,12
6174,4650,2023-04-06,39300.0,36,11
6175,492,2025-07-23,28700.0,51,36
6176,656,2023-12-11,45200.0,39,11
6177,6908,2023-12-18,57000.0,23,11
6178,3161,2025-05-15,34600.0,42,12
6179,5849,2022-09-17,45000.0,27,11
6180,4865,2026-06-18,49400.0,12,36
6181,4963,2026-03-04,41400.0,20,11
6182,4488,2022-10-06,39200.0,29,12
6183,7739,2023-02-03,34100.0,40,11
6184,733,2023-11-06,20000.0,10,11
6185,4840,2024-10-13,40000.0,18,24
6186,6513,2023-08-28,31800.0,23,12
6187,6698,2023-02-24,14100.0,0,12
6188,7233,2024-05-08,35100.0,27,12
6189,506,2023-04-29,43100.0,25,36
6190,7271,2025-05-24,34100.0,29,11
6191,4836,2022-09-07,19000.0,17,11
6192,1711,2024-04-22,28600.0,0,11
6193,6255,2026-08-14,30600.0,18,12
6194,3139,2023-03-04,47500.0,0,12
6195,115,2023-08-06,31200.0,20,12
6196,3050,2022-10-14,23300.0,35,12
6197,4877,2025-08-13,40100.0,28,36
6198,1775,2024-09-30,15400.0,17,11
6199,5473,2022-08-24,39700.0,27,11
6200,3696,2026-04-02,22300.0,54,11
6201,7332,2025-04-24,27400.0,33,11
6202,2304,2025-05-13,26200.0,0,12
6203,2345,2026-02-21,36500.0,44,11
6204,3715,2025-03-11,27000.0,11,12
6205,7052,2023-06-04,23200.0,25,11
6206,7448,2024-06-17,38500.0,2,12
6207,147,2025-11-10,39800.0,44,12
6208,6392,2024-12-06,25000.0,33,36
6209,4075,2026-07-22,61100.0,17,24
6210,3537,2025-09-14,18900.0,31,11
6211,4611,2023-03-14,50100.0,21,11
6212,5907,2026-06-17,42500.0,39,36
6213,7910,2022-10-03,44400.0,5,12
6214,2462,2025-01-21,57300.0,27,11
6215,5751,2026-02-12,45000.0,20,12
6216,137,2025-06-21,43500.0,13,11
6217,7496,2023-07-09,35300.0,37,11
6218,3443,2024-04-27,22100.0,13,36
6219,3076,2026-03-26,23000.0,14,11
6220,3636,2024-05-03,21100.0,31,11
6221,19,2024-03-05,17100.0,41,11
6222,2292,2024-11-12,12200.0,16,12
6223,6611,2025-07-16,37200.0,9,11
6224,6182,2023-11-09,27900.0,1,12
6225,6451,2023-08-18,20400.0,25,11
6226,5212,2026-01-24,22400.0,39,12
6227,452,2023-08-26,33000.0,0,12
6228,1992,2023-09-30,41600.0,49,11
6229,963,2023-08-24,23500.0,35,12
6230,5595,2026-05-28,53100.0,35,12
6231,5741,2024-03-11,23600.0,11,11
6232,4333,2024-05-17,37800.0,32,11
6233,7052,2023-09-09,24000.0,28,12
6234,1964,2024-06-28,39600.0,6,12
6235,3048,2022-10-03,28500.0,1,24
6236,4282,2024-10-26,23200.0,34,11
6237,4109,2023-10-17,8700.0,21,36
6238,240,2025-07-27,36100.0,24,11
6239,205,2024-11-03,18800.0,46,11
6240,2664,2023-01-12,43200.0,6,11
6241,5675,2025-07-19,35800.0,20,12
6242,4444,2023-01-05,38000.0,46,36
6243,5039,2024-04-05,16200.0,23,11
6244,3471,2023-03-16,58200.0,0,12
6245,3043,2026-06-01,40300.0,30,11
6246,4494,2025-12-14,46300.0,39,12
6247,2746,2023-04-25,38700.0,43,12
6248,5063,2022-08-25,26300.0,10,11
6249,7605,2023-02-25,38200.0,24,12
6250,6289,2023-01-07,34000.0,17,11
6251,4260,2024-01-26,20400.0,36,11
6252,5509,2023-11-27,33400.0,39,11
6253,1379,2022-09-15,48700.0,0,11
6254,4504,2025-01-26,54100.0,52,36
6255,7776,2025-11-09,28400.0,28,36
6256,5241,2025-02-03,33800.0,33,11
6257,5554,2026-07-19,34800.0,56,11
6258,832,2024-04-18,41500.0,35,11
6259,5339,2025-07-22,23800.0,44,11
6260,836,2025-09-22,23200.0,2,36
6261,193,2023-02-14,28100.0,13,11
6262,1816,2025-12-24,29000.0,29,11
6263,3730,2025-06-19,15900.0,19,11
6264,4730,2024-02-15,62700.0,37,11
6265,6447,2025-06-04,31400.0,26,36
6266,7863,2025-06-02,25600.0,26,11
6267,252,2023-03-02,18400.0,22,12
6268,1828,2025-10-21,49500.0,37,11
6269,7711,2024-11-04,60600.0,15,24
6270,7528,2022-10-29,29600.0,49,11
6271,6829,2024-08-24,20800.0,18,12
6272,3786,2024-10-28,23600.0,24,12
6273,6251,2026-07-27,38400.0,30,11
6274,2517,2025-03-23,26500.0,30,24
6275,7088,2025-03-06,23000.0,19,12
6276,5622,2023-07-29,21100.0,36,24
6277,1195,2026-04-26,39500.0,15,36
6278,6297,2025-08-05,15400.0,53,24
6279,3984,2026-06-14,19000.0,23,12
6280,6958,2026-01-14,20300.0,26,11
6281,1122,2023-11-10,27400.0,28,11
6282,2738,2026-08-12,39800.0,35,11
6283,1889,2023-05-01,20000.0,3,24
6284,3995,2023-12-29,56500.0,25,24
6285,7414,2026-02-11,33200.0,24,11
6286,512,2023-06-05,40100.0,33,36
6287,1657,2024-02-02,19600.0,57,12
6288,6617,2025-09-20,8700.0,13,11
6289,2526,2022-12-25,20400.0,22,11
6290,2602,2026-04-17,36200.0,23,11
6291,1418,2025-09-27,29400.0,34,12
6292,3065,2025-11-25,59700.0,10,11
6293,6918,2023-11-29,27600.0,0,11
6294,3904,2025-05-17,20400.0,29,11
6295,5437,2025-12-21,55600.0,20,11
6296,730,2024-06-26,35700.0,9,11
6297,3568,2025-06-13,37200.0,0,11
6298,4538,2024-11-03,47100.0,16,11
6299,669,2023-05-05,67800.0,22,36
6300,5171,2022-10-17,19400.0,15,11
6301,4102,2022-12-18,14900.0,32,11
6302,4628,2024-05-31,44600.0,38,11
6303,5106,2024-10-04,18100.0,39,24
6304,4330,2022-09-16,38500.0,27,11
6305,3852,2023-08-02,63200.0,24,11
6306,3060,2023-08-27,50800.0,19,12
6307,4743,2026-06-28,19200.0,26,12
6308,2149,2025-11-04,28500.0,30,11
6309,1283,2024-10-07,29300.0,15,12
6310,6947,2025-10-28,49700.0,3,12
6311,2536,2022-08-30,29700.0,18,11
6312,387,2025-09-02,33600.0,52,11
6313,2664,2024-07-07,42100.0,25,11
6314,194,2025-12-24,26400.0,7,11
6315,3895,2024-05-11,42900.0,44,11
6316,3805,2025-10-30,44200.0,11,11
6317,2638,2026-01-12,36000.0,28,12
6318,2622,2023-11-15,35300.0,44,24
6319,2825,2026-03-28,33900.0,0,12
6320,2861,2023-05-07,36500.0,24,12
6321,6461,2026-08-07,18900.0,36,12
6322,6116,2023-07-07,51400.0,0,11
6323,2390,2026-06-18,32400.0,32,11
6324,3489,2023-12-12,36100.0,27,11
6325,744,2025-05-27,47400.0,26,12
6326,6390,2023-10-25,24000.0,19,24
6327,2938,2025-07-22,54400.0,27,11
6328,3195,2025-01-07,22000.0,34,24
6329,4888,2023-05-11,25400.0,52,12
6330,4271,2023-12-09,51700.0,17,11
6331,7129,2025-10-22,44900.0,29,11
6332,6614,2024-11-20,29900.0,17,11
6333,2661,2024-05-28,23800.0,29,24
6334,2434,2024-05-31,29600.0,41,11
6335,540,2025-01-11,30600.0,31,11
6336,6206,2026-07-25,23000.0,18,11
6337,4418,2022-12-26,32900.0,40,11
6338,644,2025-05-10,17200.0,36,11
6339,1808,2025-10-10,29800.0,50,12
6340,3892,2026-08-04,39300.0,1,11
6341,2422,2025-10-28,22900.0,20,11
6342,6095,2023-07-12,28900.0,20,24
6343,3,2025-06-20,50800.0,12,12
6344,5937,2025-09-01,50100.0,30,12
6345,206,2024-07-03,38800.0,20,11
6346,6076,2026-07-09,40300.0,46,12
6347,4229,2024-05-26,8900.0,30,24
6348,6333,2023-08-20,23900.0,28,12
6349,7247,2025-09-13,33800.0,0,11
6350,2678,2025-05-13,20900.0,23,11
6351,4846,2022-12-26,14700.0,29,36
6352,5749,2024-03-10,62000.0,7,24
6353,7898,2024-10-30,35500.0,38,24
6354,6129,2026-07-20,30700.0,15,12
6355,2957,2026-01-11,27500.0,51,24
6356,3271,2026-07-04,39900.0,0,11
6357,7804,2024-11-30,22300.0,45,11
6358,2725,2026-04-12,34300.0,38,24
6359,6370,2022-10-15,22600.0,46,11
6360,7739,2025-08-29,33700.0,23,11
6361,3387,2026-02-23,51000.0,18,24
6362,915,2025-04-09,29200.0,0,11
6363,1111,2026-06-28,32200.0,33,11
6364,1307,2023-05-12,40800.0,41,12
6365,6849,2025-09-27,32400.0,6,11
6366,7200,2023-06-10,27200.0,49,12
6367,6629,2025-06-21,39600.0,26,12
6368,681,2025-01-05,42300.0,2,11
6369,7445,2024-02-20,38400.0,25,12
6370,1539,2022-08-31,46300.0,6,11
6371,6598,2024-09-08,38100.0,28,11
6372,3660,2023-09-21,24900.0,15,36
6373,4922,2024-05-13,25800.0,20,11
6374,5282,2025-08-17,33300.0,54,11
6375,7734,2023-02-25,13900.0,35,12
6376,1999,2024-08-30,33200.0,43,11
6377,5373,2024-12-11,27300.0,44,12
6378,7522,2024-09-12,25900.0,15,12
6379,251,2025-02-07,32300.0,22,12
6380,6594,2023-07-18,16600.0,30,11
6381,1934,2025-05-19,48600.0,8,11
6382,3522,2026-04-26,50800.0,40,12
6383,7754,2023-10-04,46100.0,10,36
6384,1895,2026-03-30,39900.0,21,12
6385,2918,2025-08-05,51700.0,50,12
6386,1537,2025-08-16,52000.0,45,24
6387,3468,2025-07-22,51700.0,46,12
6388,3655,2024-12-03,43800.0,42,11
6389,3880,2025-08-27,34100.0,10,11
6390,3509,2024-07-20,22800.0,17,11
6391,6771,2026-03-03,17500.0,29,11
6392,5450,2026-01-06,33600.0,15,24
6393,44,2023-02-21,15800.0,35,36
6394,3697,2023-01-20,70900.0,22,11
6395,2675,2026-04-05,25800.0,26,12
6396,4784,2023-12-12,34300.0,38,11
6397,3239,2024-03-17,14100.0,35,11
6398,1316,2022-10-30,77500.0,22,12
6399,3012,2025-10-07,19500.0,12,11
6400,220,2026-01-11,19900.0,32,24
6401,1969,2023-06-24,27500.0,28,12
6402,3043,2025-05-04,42100.0,31,11
6403,3597,2025-08-17,7000.0,29,24
6404,2502,2026-02-28,28400.0,45,12
6405,3555,2025-05-04,41600.0,39,24
6406,2836,2026-03-01,14800.0,48,11
6407,1009,2023-03-20,33300.0,25,11
6408,3016,2024-02-04,63400.0,11,11
6409,1854,2025-03-15,22600.0,6,11
6410,7902,2026-05-29,38100.0,45,11
6411,5065,2026-01-28,38600.0,41,24
6412,819,2024-09-06,45000.0,26,24
6413,497,2024-09-06,62300.0,23,36
6414,3640,2023-01-20,61700.0,6,36
6415,6001,2025-09-22,32800.0,1,36
6416,1526,2023-09-01,52900.0,11,11
6417,3730,2023-07-29,17000.0,23,11
6418,7233,2024-12-07,37600.0,0,11
6419,2958,2024-03-20,36000.0,33,11
6420,1743,2023-08-09,13700.0,5,11
6421,3600,2025-06-24,31600.0,35,11
6422,3422,2026-03-21,29600.0,22,11
6423,6547,2022-09-01,41100.0,26,11
6424,54,2022-08-25,25100.0,26,11
6425,2632,2023-08-01,25400.0,16,11
6426,3676,2024-12-25,63700.0,26,11
6427,625,2025-02-04,20300.0,10,11
6428,5293,2026-07-22,38300.0,14,36
6429,6069,2026-01-12,13900.0,0,11
6430,7361,2026-05-28,38800.0,15,12
6431,7559,2025-03-31,32500.0,20,12
6432,972,2023-10-28,49600.0,34,11
6433,2487,2023-09-28,30900.0,10,11
6434,1666,2024-06-25,40300.0,0,12
6435,2844,2026-03-27,18700.0,2,11
6436,7008,2025-04-09,26300.0,52,12
6437,660,2026-02-10,30600.0,9,12
6438,2398,2023-11-15,46500.0,23,11
6439,4594,2023-01-28,34900.0,47,11
6440,3358,2026-06-26,53100.0,15,11
6441,5576,2024-06-10,30500.0,75,36
6442,2698,2024-12-16,45800.0,21,11
6443,3889,2025-12-12,23200.0,41,11
6444,2618,2025-08-10,30700.0,30,36
6445,3329,2023-03-05,50100.0,20,24
6446,6678,2025-03-12,16900.0,40,11
6447,374,2026-05-04,23600.0,34,12
6448,874,2023-10-10,55500.0,42,11
6449,4997,2023-07-25,39400.0,15,11
6450,4860,2025-09-15,15900.0,45,24
6451,7641,2025-12-15,22900.0,23,24
6452,7029,2026-08-10,57000.0,54,12
6453,5611,2023-01-26,21600.0,25,11
6454,387,2024-03-13,30500.0,19,24
6455,6336,2026-05-19,39900.0,9,11
6456,3968,2025-07-26,32500.0,18,24
6457,2608,2023-08-19,40500.0,18,11
6458,4438,2024-12-13,39300.0,62,24
6459,4390,2026-04-24,29900.0,34,11
6460,2786,2023-06-21,22100.0,14,24
6461,4128,2025-01-28,25100.0,27,12
6462,3374,2023-12-14,62000.0,42,11
6463,6335,2025-02-20,20600.0,12,12
6464,5366,2025-06-23,29200.0,46,12
6465,7287,2024-11-26,28400.0,34,11
6466,6975,2022-11-07,46600.0,7,11
6467,6239,2025-11-18,32900.0,0,24
6468,4350,2025-06-13,37500.0,4,12
6469,4081,2024-12-03,36400.0,1,24
6470,7701,2024-05-08,21000.0,14,12
6471,7950,2024-08-28,38000.0,15,12
6472,940,2023-11-22,43200.0,8,36
6473,2982,2024-08-30,28300.0,35,11
6474,3020,2023-07-11,36800.0,0,12
6475,5829,2025-04-27,26600.0,45,24
6476,3118,2023-12-14,16300.0,46,11
6477,7762,2025-04-19,35200.0,22,11
6478,992,2025-10-27,50100.0,12,11
6479,1258,2022-12-03,32600.0,4,36
6480,2489,2024-07-16,32800.0,9,11
6481,7805,2023-11-15,32800.0,22,36
6482,1856,2025-12-05,45000.0,29,11
6483,3004,2026-08-06,32600.0,41,24
6484,5045,2025-05-05,45900.0,0,12
6485,6231,2024-08-03,49800.0,15,11
6486,1394,2026-06-15,33600.0,40,12
6487,4032,2023-06-23,20200.0,17,11
6488,6621,2026-08-14,22100.0,30,36
6489,204,2025-03-29,30700.0,35,24
6490,161,2023-01-09,30600.0,30,12
6491,7866,2025-05-19,21400.0,16,11
6492,4591,2024-06-30,32000.0,18,12
6493,782,2026-06-18,53500.0,33,24
6494,3836,2023-01-04,30500.0,42,24
6495,6863,2026-04-26,58400.0,21,11
6496,2638,2025-03-07,35700.0,12,11
6497,1119,2023-05-29,27000.0,15,11
6498,7188,2025-04-06,42600.0,0,12
6499,4604,2025-03-14,9500.0,32,11
6500,617,2022-08-23,18300.0,34,12
6501,5834,2024-08-30,16800.0,31,11
6502,1575,2023-07-04,19700.0,14,11
6503,2941,2024-12-20,24200.0,24,11
6504,3269,2023-03-25,20500.0,34,11
6505,1879,2023-06-04,35800.0,56,11
6506,702,2025-06-24,24300.0,31,11
6507,3847,2023-12-02,35500.0,28,11
6508,3019,2022-09-08,30000.0,17,12
6509,5456,2026-04-02,18700.0,27,11
6510,2148,2024-04-08,53600.0,32,24
6511,369,2024-12-25,19400.0,15,24
6512,5942,2023-12-29,15100.0,19,12
6513,3660,2026-06-13,24200.0,44,11
6514,4655,2023-12-19,36900.0,19,24
6515,4295,2025-09-11,40000.0,14,24
6516,4266,2025-07-18,43400.0,36,11
6517,4429,2023-07-13,25900.0,21,12
6518,6160,2025-09-10,80000.0,10,11
6519,7580,2026-06-25,50500.0,53,11
6520,7586,2026-05-09,17300.0,28,11
6521,2430,2025-05-14,45000.0,69,24
6522,1233,2024-03-15,28000.0,40,11
6523,5100,2023-06-01,37600.0,38,36
6524,3928,2024-06-20,28900.0,31,24
6525,5792,2023-11-21,28200.0,35,11
6526,2796,2025-04-26,32400.0,7,24
6527,6299,2023-12-16,56200.0,44,11
6528,3430,2023-02-09,59900.0,27,11
6529,1713,2025-02-15,50600.0,56,24
6530,301,2023-04-04,46300.0,0,11
6531,974,2025-01-04,29800.0,45,36
6532,7093,2022-11-06,25400.0,4,12
6533,1141,2023-03-12,49200.0,26,11
6534,6766,2023-02-22,28800.0,20,12
6535,6861,2023-09-15,17100.0,36,11
6536,2560,2024-07-31,34000.0,16,11
6537,1507,2023-10-20,24500.0,46,24
6538,4564,2025-10-20,38900.0,7,11
6539,7154,2023-12-14,23000.0,22,11
6540,5918,2022-10-07,16800.0,34,11
6541,4550,2023-08-10,31500.0,42,12
6542,3813,2024-01-23,22100.0,23,12
6543,3555,2024-02-08,43800.0,38,12
6544,6533,2025-05-31,17700.0,47,11
6545,2892,2026-07-31,52000.0,37,36
6546,6126,2022-10-20,27600.0,34,11
6547,2914,2026-07-24,48700.0,37,11
6548,5222,2022-10-12,28000.0,10,11
6549,2561,2024-04-11,20300.0,52,11
6550,3858,2024-07-07,24300.0,24,12
6551,3035,2022-12-05,71900.0,16,24
6552,4699,2024-04-21,28900.0,21,11
6553,967,2023-11-14,11800.0,26,11
6554,6217,2026-05-19,42100.0,44,12
6555,6271,2025-10-21,34600.0,29,24
6556,4709,2024-11-20,40700.0,0,12
6557,5544,2025-10-30,27700.0,0,11
6558,6787,2025-10-30,32100.0,26,24
6559,2914,2023-01-29,53300.0,13,11
6560,6886,2023-04-10,24700.0,23,11
6561,166,2024-11-02,52800.0,19,11
6562,3570,2023-08-19,45500.0,42,11
6563,2564,2025-04-14,40500.0,13,24
6564,937,2023-01-03,23400.0,28,24
6565,114,2025-03-04,40900.0,18,11
6566,3588,2024-07-17,16400.0,41,36
6567,1011,2025-07-25,50500.0,36,12
6568,7679,2025-10-10,35600.0,23,24
6569,6174,2026-01-02,38900.0,15,11
6570,6483,2023-12-07,15200.0,0,24
6571,3928,2024-05-20,26300.0,53,12
6572,1286,2024-04-03,31400.0,24,12
6573,7767,2026-04-04,20600.0,48,12
6574,3509,2023-04-23,24000.0,22,36
6575,523,2023-03-26,38200.0,19,24
6576,5446,2026-07-19,26100.0,27,11
6577,4912,2025-03-25,45200.0,21,11
6578,3274,2025-04-04,13900.0,25,12
6579,6413,2025-02-28,11600.0,30,11
6580,4538,2024-02-03,47300.0,10,11
6581,2641,2023-10-26,37000.0,15,12
6582,68,2024-04-23,40300.0,6,11
6583,1632,2025-05-31,27900.0,42,24
6584,5783,2023-08-17,17400.0,24,11
6585,4582,2022-08-26,37500.0,37,12
6586,19,2023-08-29,18900.0,23,11
6587,2791,2024-02-11,52700.0,16,11
6588,3605,2025-11-17,38800.0,37,12
6589,6348,2023-12-29,38100.0,20,24
6590,581,2023-12-19,32600.0,37,24
6591,7234,2023-02-20,24600.0,52,11
6592,7993,2024-04-06,33200.0,16,12
6593,5516,2025-06-16,40200.0,27,11
6594,7369,2024-05-07,40000.0,26,11
6595,2309,2024-08-19,43800.0,19,24
6596,2969,2024-07-31,14300.0,30,12
6597,6166,2024-10-15,46400.0,16,11
6598,661,2025-11-03,33800.0,21,12
6599,5865,2023-11-18,20700.0,29,11
6600,5204,2025-10-22,28000.0,5,12
6601,6985,2023-07-25,35400.0,27,12
6602,2644,2023-03-08,50700.0,21,24
6603,3342,2024-04-09,38300.0,24,24
