property_id,project_id,property_type,bedrooms,bathrooms,area_sqft,floor,total_floors,age_years,parking,furnishing,asking_price,monthly_rent
3560,247,Apartment,2,1,831,9,18,4,1,Semi-Furnished,8775000.0,30400.0
3561,413,Apartment,1,1,599,14,22,3,2,Semi-Furnished,7417000.0,19900.0
3562,405,Studio,4,4,1558,5,28,3,2,Fully-Furnished,18483000.0,49400.0
3563,19,Apartment,1,1,926,21,33,4,1,Unfurnished,7114000.0,17300.0
3564,149,Apartment,5,4,2061,29,31,5,1,Semi-Furnished,19124000.0,47300.0
3565,365,Apartment,2,1,1046,14,31,1,2,Fully-Furnished,10030000.0,29600.0
3566,165,Row House,3,2,964,9,19,2,1,Fully-Furnished,9242000.0,26800.0
3567,485,Villa,3,3,1092,7,11,4,0,Unfurnished,7299000.0,20200.0
3568,284,Apartment,2,1,840,0,16,1,1,Fully-Furnished,12794000.0,35600.0
3569,238,Studio,3,2,1471,5,27,2,2,Fully-Furnished,18908000.0,48700.0
3570,266,Row House,5,4,1952,28,22,2,1,Unfurnished,15448000.0,46700.0
3571,144,Apartment,4,4,1727,18,33,3,1,Semi-Furnished,17655000.0,53300.0
3572,439,Row House,3,2,1280,12,5,0,1,Unfurnished,12224000.0,36800.0
3573,273,Apartment,1,1,669,28,34,2,1,Unfurnished,7599000.0,23500.0
3574,330,Studio,4,3,1577,26,17,1,1,Semi-Furnished,19116000.0,57600.0
3575,274,Row House,3,3,1243,21,28,0,0,Unfurnished,11475000.0,40600.0
3576,144,Villa,5,4,1875,25,30,3,1,Unfurnished,22535000.0,52400.0
3577,255,Apartment,3,3,1363,18,31,3,1,Fully-Furnished,16593000.0,49000.0
3578,242,Apartment,3,2,1262,26,20,4,1,Fully-Furnished,9740000.0,31200.0
3579,125,Apartment,1,1,281,2,13,3,2,Unfurnished,3773000.0,6800.0
3580,350,Studio,3,2,1001,13,19,3,2,Fully-Furnished,13396000.0,38300.0
3581,305,Villa,1,1,655,12,12,1,0,Fully-Furnished,5855000.0,15200.0
3582,6,Apartment,4,3,1586,2,33,4,2,Semi-Furnished,13200000.0,24000.0
3583,465,Villa,1,1,844,1,34,2,1,Fully-Furnished,6587000.0,19700.0
3584,191,Row House,3,2,1309,6,26,4,1,Semi-Furnished,16701000.0,42700.0
3585,42,Villa,2,2,852,3,13,5,2,Fully-Furnished,10177000.0,28200.0
3586,26,Row House,1,1,621,7,10,3,1,Semi-Furnished,6780000.0,24200.0
3587,303,Villa,1,1,763,15,15,3,2,Unfurnished,8013000.0,21700.0
3588,337,Apartment,3,3,1331,25,30,3,1,Semi-Furnished,7928000.0,16300.0
3589,478,Villa,1,1,894,24,27,5,1,Semi-Furnished,8391000.0,25300.0
3590,257,Row House,1,1,379,17,28,1,2,Unfurnished,3919000.0,12300.0
3591,74,Apartment,4,3,1694,12,7,4,0,Unfurnished,18590000.0,56600.0
3592,247,Penthouse,2,2,774,12,27,4,0,Unfurnished,7252000.0,15400.0
3593,425,Penthouse,2,2,1150,25,14,1,1,Semi-Furnished,15694000.0,52200.0
3594,23,Studio,3,3,1346,20,15,3,2,Unfurnished,14544000.0,29000.0
3595,111,Row House,2,2,1108,24,32,1,2,Unfurnished,9568000.0,26000.0
3596,148,Villa,3,3,1132,26,32,2,1,Semi-Furnished,10426000.0,35600.0
3597,234,Row House,1,1,250,23,5,2,1,Semi-Furnished,2482000.0,7000.0
3598,172,Villa,2,1,1279,22,17,2,2,Unfurnished,13653000.0,29800.0
3599,235,Row House,3,2,1053,13,31,5,0,Semi-Furnished,9601000.0,30200.0
3600,382,Apartment,3,2,1041,9,22,1,1,Unfurnished,9261000.0,30300.0
3601,473,Apartment,3,2,1129,6,16,4,1,Unfurnished,10186000.0,34900.0
3602,66,Penthouse,3,3,1147,8,34,1,2,Unfurnished,16062000.0,35300.0
3603,173,Apartment,3,3,1218,6,7,3,1,Fully-Furnished,15242000.0,25700.0
3604,342,Row House,4,3,1686,17,16,4,0,Semi-Furnished,18283000.0,43400.0
3605,215,Apartment,3,2,1156,28,9,4,1,Semi-Furnished,12165000.0,37100.0
3606,455,Apartment,3,3,1468,25,27,3,0,Unfurnished,18073000.0,46500.0
3607,480,Row House,3,3,1316,11,9,0,1,Semi-Furnished,14651000.0,35600.0
3608,424,Row House,3,2,1666,4,5,4,1,Unfurnished,16217000.0,43600.0
3609,486,Apartment,2,1,713,1,4,3,1,Unfurnished,6552000.0,18200.0
3610,350,Row House,3,2,1364,25,6,3,1,Unfurnished,14097000.0,37000.0
3611,495,Apartment,2,1,1146,20,7,1,1,Unfurnished,11818000.0,41400.0
3612,408,Row House,3,2,1408,11,30,0,0,Fully-Furnished,11172000.0,20500.0
3613,44,Apartment,3,2,1396,8,15,5,2,Unfurnished,12918000.0,33700.0
3614,237,Penthouse,2,2,1048,19,32,5,1,Fully-Furnished,13536000.0,21700.0
3615,386,Row House,2,1,1196,4,14,1,1,Semi-Furnished,12242000.0,35400.0
3616,235,Apartment,1,1,728,26,21,5,2,Fully-Furnished,7147000.0,20000.0
3617,22,Apartment,1,1,723,23,13,5,1,Unfurnished,6898000.0,19300.0
3618,227,Villa,2,2,1162,29,7,5,2,Semi-Furnished,10308000.0,21300.0
3619,244,Villa,4,4,1604,1,22,0,2,Unfurnished,17250000.0,51300.0
3620,73,Villa,3,3,1087,29,9,3,1,Semi-Furnished,10636000.0,16700.0
3621,245,Apartment,2,2,1052,24,34,2,1,Fully-Furnished,12238000.0,35200.0
3622,336,Studio,1,1,781,18,29,0,1,Unfurnished,9245000.0,27900.0
3623,143,Studio,3,3,1339,26,17,3,2,Fully-Furnished,14710000.0,34700.0
3624,495,Apartment,2,2,931,12,4,1,0,Semi-Furnished,11317000.0,20300.0
3625,57,Apartment,4,3,1396,11,8,0,2,Semi-Furnished,17675000.0,51700.0
3626,250,Apartment,3,3,1240,23,4,4,2,Semi-Furnished,12790000.0,34600.0
3627,333,Studio,1,1,878,14,6,1,2,Semi-Furnished,6876000.0,16700.0
3628,500,Apartment,4,3,1488,11,21,0,1,Unfurnished,15826000.0,43400.0
3629,143,Row House,3,3,1257,24,17,3,1,Semi-Furnished,10674000.0,27400.0
3630,79,Villa,4,3,1685,23,22,3,2,Semi-Furnished,14562000.0,32500.0
3631,487,Apartment,4,4,1683,26,27,3,1,Semi-Furnished,17164000.0,39300.0
3632,225,Villa,3,3,1222,6,9,2,2,Semi-Furnished,11717000.0,34500.0
3633,136,Apartment,2,1,1036,20,28,3,0,Fully-Furnished,10253000.0,39200.0
3634,187,Apartment,1,1,1167,8,12,0,1,Semi-Furnished,13392000.0,23600.0
3635,416,Apartment,1,1,677,17,4,0,1,Unfurnished,7664000.0,21100.0
3636,18,Apartment,2,1,1178,13,12,2,0,Semi-Furnished,13343000.0,20000.0
3637,20,Apartment,1,1,560,23,21,4,1,Fully-Furnished,7327000.0,17200.0
3638,70,Apartment,3,3,1069,23,9,3,2,Semi-Furnished,8517000.0,21300.0
3639,414,Apartment,1,1,425,21,31,5,0,Unfurnished,4513000.0,13900.0
3640,466,Villa,3,3,1387,26,6,2,1,Unfurnished,16784000.0,58700.0
3641,301,Apartment,2,2,1369,5,20,0,2,Fully-Furnished,17091000.0,56400.0
3642,187,Apartment,2,2,1530,10,15,0,0,Fully-Furnished,15119000.0,44000.0
3643,199,Studio,2,1,957,27,34,1,1,Fully-Furnished,8255000.0,20800.0
3644,417,Apartment,2,2,683,3,28,5,2,Fully-Furnished,8258000.0,20200.0
3645,203,Apartment,5,4,1704,16,18,4,2,Unfurnished,17536000.0,40000.0
3646,47,Penthouse,2,1,965,21,10,2,2,Unfurnished,9493000.0,26900.0
3647,305,Apartment,5,4,1897,24,15,1,1,Unfurnished,22683000.0,57600.0
3648,167,Apartment,3,3,1237,22,19,1,1,Unfurnished,14653000.0,43400.0
3649,311,Row House,3,2,1302,29,22,1,1,Semi-Furnished,13344000.0,45400.0
3650,211,Apartment,4,4,1697,11,14,4,2,Unfurnished,17456000.0,43600.0
3651,340,Apartment,3,3,1509,4,5,1,0,Fully-Furnished,17463000.0,60800.0
3652,20,Apartment,2,1,1295,1,18,4,1,Semi-Furnished,15213000.0,35700.0
3653,9,Villa,4,4,1531,26,18,5,1,Semi-Furnished,15454000.0,42200.0
3654,198,Apartment,2,2,901,7,9,3,2,Unfurnished,8195000.0,22600.0
3655,464,Apartment,3,3,1777,5,21,1,1,Fully-Furnished,20582000.0,45700.0
3656,325,Penthouse,1,1,575,24,34,5,1,Semi-Furnished,6872000.0,15600.0
3657,135,Apartment,1,1,630,11,10,5,1,Fully-Furnished,7435000.0,
3658,256,Villa,2,1,1018,22,7,2,2,Unfurnished,7706000.0,22100.0
3659,453,Apartment,3,2,1455,13,8,1,1,Semi-Furnished,11188000.0,32300.0
3660,112,Row House,3,2,1360,7,29,1,1,Semi-Furnished,12848000.0,25000.0
3661,92,Apartment,4,4,1582,8,9,2,1,Semi-Furnished,19794000.0,60200.0
3662,183,Apartment,1,1,1162,2,28,3,2,Unfurnished,11310000.0,27700.0
3663,244,Apartment,1,1,812,19,8,0,0,Unfurnished,7846000.0,24800.0
3664,15,Apartment,3,3,1327,19,10,3,2,Fully-Furnished,13103000.0,33700.0
3665,99,Studio,1,1,512,3,30,3,1,Semi-Furnished,5913000.0,13000.0
3666,219,Villa,2,2,909,5,19,2,2,Unfurnished,10109000.0,22300.0
3667,246,Penthouse,3,2,1755,26,22,2,1,Unfurnished,14194000.0,45800.0
3668,324,Row House,2,1,1212,29,8,5,1,Semi-Furnished,15494000.0,45200.0
3669,250,Apartment,2,1,1082,21,19,4,1,Semi-Furnished,12942000.0,22600.0
3670,462,Villa,2,2,1132,14,25,5,1,Fully-Furnished,10177000.0,28700.0
3671,30,Apartment,2,1,1039,29,28,1,2,Semi-Furnished,10222000.0,31600.0
3672,397,Studio,2,2,1212,2,11,1,1,Unfurnished,14831000.0,45800.0
3673,310,Row House,3,3,1498,7,32,1,1,Fully-Furnished,13476000.0,33700.0
3674,69,Apartment,2,1,1291,19,15,4,2,Semi-Furnished,11422000.0,33200.0
3675,354,Row House,3,3,1307,22,6,0,2,Semi-Furnished,12712000.0,36100.0
3676,138,Row House,5,5,1908,18,33,3,2,Unfurnished,21735000.0,61800.0
3677,167,Apartment,3,3,1252,17,34,1,1,Semi-Furnished,13328000.0,39400.0
3678,124,Studio,2,2,810,25,5,1,2,Semi-Furnished,6351000.0,15000.0
3679,429,Apartment,2,1,1072,17,19,5,2,Fully-Furnished,11298000.0,27000.0
3680,377,Villa,5,4,1807,15,26,1,1,Unfurnished,16831000.0,46000.0
3681,125,Apartment,3,2,1173,20,5,3,1,Semi-Furnished,12745000.0,30300.0
3682,94,Studio,2,2,1208,15,31,3,2,Semi-Furnished,15969000.0,42600.0
3683,452,Apartment,3,2,1508,16,7,2,2,Semi-Furnished,13393000.0,41300.0
3684,63,Apartment,2,1,1072,6,24,1,2,Semi-Furnished,17081000.0,70300.0
3685,438,Apartment,2,1,1220,29,11,3,1,Unfurnished,9992000.0,20400.0
3686,255,Apartment,2,2,868,27,28,3,2,Unfurnished,12726000.0,33400.0
3687,469,Penthouse,3,2,1438,25,27,0,2,Semi-Furnished,15032000.0,40100.0
3688,69,Apartment,3,3,1531,28,5,4,1,Unfurnished,15606000.0,48400.0
3689,333,Apartment,5,4,1780,13,16,1,1,Unfurnished,21432000.0,66200.0
3690,199,Studio,4,3,1256,16,25,1,1,Unfurnished,11414000.0,36700.0
3691,298,Apartment,2,2,921,3,19,3,2,Unfurnished,8432000.0,26200.0
3692,443,Villa,1,1,759,26,13,1,1,Fully-Furnished,9025000.0,26100.0
3693,121,Penthouse,4,3,1290,4,22,1,1,Unfurnished,14766000.0,47700.0
3694,233,Apartment,4,3,1189,24,31,3,0,Unfurnished,13494000.0,41200.0
3695,217,Penthouse,2,2,1137,7,4,4,1,Fully-Furnished,13695000.0,28300.0
3696,215,Penthouse,2,1,913,27,25,4,1,Fully-Furnished,8613000.0,22400.0
3697,23,Row House,4,3,1711,8,27,3,1,Unfurnished,21808000.0,72100.0
3698,265,Apartment,1,1,403,17,26,1,1,Semi-Furnished,3561000.0,11100.0
3699,262,Apartment,2,1,983,5,16,0,2,Unfurnished,11506000.0,30400.0
3700,469,Studio,4,3,1568,7,21,0,1,Unfurnished,15058000.0,45900.0
3701,366,Apartment,1,1,840,28,7,1,2,Semi-Furnished,6884000.0,17100.0
3702,399,Apartment,2,2,835,7,17,5,2,Fully-Furnished,7635000.0,18100.0
3703,391,Apartment,4,3,1395,11,14,2,2,Fully-Furnished,13624000.0,36800.0
3704,407,Apartment,3,3,1320,5,27,1,1,Fully-Furnished,16217000.0,48500.0
3705,310,Villa,2,1,799,15,16,1,1,Unfurnished,8271000.0,25400.0
3706,104,Apartment,2,2,835,6,28,1,2,Unfurnished,12076000.0,30400.0
3707,92,Apartment,1,1,955,0,33,2,2,Unfurnished,9079000.0,20900.0
3708,121,Studio,4,3,1368,15,6,1,1,Unfurnished,13469000.0,27900.0
3709,487,Apartment,3,2,1370,5,7,3,0,Unfurnished,14221000.0,34200.0
3710,170,Penthouse,4,3,1360,1,18,0,1,Semi-Furnished,15849000.0,63100.0
3711,98,Apartment,4,4,1475,6,13,2,0,Unfurnished,14620000.0,29000.0
3712,447,Villa,2,2,1185,3,22,4,2,Semi-Furnished,10052000.0,28100.0
3713,60,Row House,3,2,895,13,10,1,1,Fully-Furnished,9398000.0,26800.0
3714,471,Apartment,1,1,675,10,23,4,2,Unfurnished,4656000.0,12700.0
3715,346,Apartment,1,1,725,0,27,2,0,Unfurnished,7756000.0,25100.0
3716,211,Apartment,3,3,1223,7,26,4,1,Semi-Furnished,9657000.0,15800.0
3717,319,Apartment,5,4,2080,23,25,2,1,Semi-Furnished,18120000.0,49500.0
3718,399,Apartment,2,1,1158,24,34,5,1,Unfurnished,14572000.0,37500.0
3719,328,Penthouse,2,1,861,3,28,4,2,Fully-Furnished,6846000.0,22600.0
3720,146,Apartment,4,4,1294,1,31,0,2,Fully-Furnished,14131000.0,37700.0
3721,43,Apartment,2,1,1120,29,31,1,2,Semi-Furnished,15303000.0,38100.0
3722,338,Apartment,1,1,720,28,25,1,1,Semi-Furnished,7831000.0,20700.0
3723,270,Apartment,2,2,915,24,33,3,1,Unfurnished,11788000.0,30700.0
3724,172,Apartment,2,1,1099,22,15,2,1,Unfurnished,9682000.0,30000.0
3725,139,Apartment,2,1,577,24,5,4,2,Unfurnished,6856000.0,17800.0
3726,89,Villa,2,2,1023,24,23,4,1,Semi-Furnished,7089000.0,17700.0
3727,385,Studio,3,2,1232,19,31,1,1,Semi-Furnished,37810000.0,39000.0
3728,46,Apartment,4,3,1355,18,31,5,1,Semi-Furnished,13786000.0,39200.0
3729,373,Villa,2,2,934,22,12,1,2,Fully-Furnished,11037000.0,23600.0
3730,310,Apartment,1,1,601,0,11,1,2,Unfurnished,5403000.0,15800.0
3731,173,Studio,4,3,1666,2,26,3,2,Unfurnished,13779000.0,21600.0
3732,131,Apartment,2,1,1114,18,24,3,1,Unfurnished,6854000.0,15500.0
3733,153,Apartment,3,3,937,4,18,3,0,Fully-Furnished,12283000.0,49100.0
3734,192,Row House,5,4,1825,9,9,1,0,Unfurnished,18137000.0,31900.0
3735,154,Apartment,3,2,1060,10,16,1,1,Fully-Furnished,14172000.0,43200.0
3736,342,Apartment,5,5,2177,26,8,4,1,Semi-Furnished,27067000.0,70100.0
3737,383,Studio,3,2,1237,18,21,1,2,Fully-Furnished,15439000.0,36200.0
3738,215,Villa,2,1,899,9,32,4,0,Semi-Furnished,8483000.0,20900.0
3739,292,Apartment,2,2,1071,11,8,5,1,Unfurnished,11739000.0,34200.0
3740,83,Apartment,3,3,1195,0,13,2,0,Semi-Furnished,12085000.0,27100.0
3741,74,Studio,4,4,1696,14,32,4,2,Fully-Furnished,15653000.0,43800.0
3742,19,Apartment,2,1,983,15,33,4,1,Unfurnished,10403000.0,41500.0
3743,429,Apartment,1,1,795,16,25,5,0,Unfurnished,8973000.0,27600.0
3744,471,Penthouse,2,1,1102,0,9,4,1,Fully-Furnished,6863000.0,26500.0
3745,295,Apartment,3,3,919,11,34,5,2,Fully-Furnished,9758000.0,26400.0
3746,309,Apartment,1,1,562,25,16,4,1,Unfurnished,5433000.0,12500.0
3747,365,Studio,1,1,490,10,26,1,1,Unfurnished,4785000.0,14300.0
3748,295,Row House,3,3,1420,16,6,5,0,Unfurnished,17202000.0,39700.0
3749,39,Apartment,5,5,1843,2,32,2,1,Unfurnished,22883000.0,55800.0
3750,317,Penthouse,2,1,1305,11,14,1,2,Unfurnished,9714000.0,36300.0
3751,99,Apartment,2,2,1187,0,33,3,2,Semi-Furnished,11181000.0,41200.0
3752,424,Apartment,2,2,876,2,6,4,2,Semi-Furnished,7862000.0,23300.0
3753,289,Apartment,5,4,1730,7,7,4,1,Semi-Furnished,21005000.0,56200.0
3754,20,Row House,4,3,1596,6,7,4,2,Unfurnished,16238000.0,41900.0
3755,321,Apartment,2,2,1238,18,29,3,1,Semi-Furnished,13910000.0,43600.0
3756,264,Apartment,3,2,1584,4,10,5,1,Semi-Furnished,18026000.0,42400.0
3757,200,Apartment,2,1,1328,20,5,4,1,Semi-Furnished,12173000.0,36500.0
3758,147,Apartment,1,1,772,15,34,5,1,Unfurnished,5741000.0,20200.0
3759,102,Studio,4,3,1696,27,10,5,2,Fully-Furnished,16184000.0,32400.0
3760,86,Villa,2,2,1031,20,31,2,1,Semi-Furnished,10348000.0,31400.0
3761,360,Studio,2,2,1296,23,23,2,1,Fully-Furnished,14087000.0,46600.0
3762,9,Studio,5,4,2190,17,18,5,2,Semi-Furnished,22750000.0,
3763,195,Row House,2,2,918,23,28,2,0,Unfurnished,9881000.0,26300.0
3764,20,Apartment,2,1,1253,2,26,4,2,Semi-Furnished,17535000.0,48700.0
3765,460,Villa,2,2,1460,18,21,0,2,Unfurnished,13597000.0,27700.0
3766,127,Row House,3,3,1498,3,24,2,2,Semi-Furnished,13215000.0,51500.0
3767,111,Apartment,5,5,2099,16,17,1,1,Semi-Furnished,19056000.0,73600.0
3768,100,Apartment,2,1,1326,21,22,2,0,Fully-Furnished,10645000.0,31000.0
3769,201,Penthouse,3,2,1459,20,6,2,1,Fully-Furnished,18971000.0,52200.0
3770,391,Apartment,4,4,1376,9,6,2,2,Semi-Furnished,13784000.0,41500.0
3771,249,Apartment,1,1,250,0,6,3,1,Unfurnished,2356000.0,7100.0
3772,434,Apartment,2,1,1547,0,34,5,1,Semi-Furnished,16697000.0,48400.0
3773,356,Apartment,3,2,1049,9,19,2,1,Semi-Furnished,11809000.0,29400.0
3774,52,Apartment,4,3,1672,6,23,3,1,Semi-Furnished,20590000.0,55900.0
3775,92,Villa,4,4,1802,8,16,2,1,Fully-Furnished,16381000.0,55300.0
3776,89,Studio,1,1,811,17,6,4,1,Semi-Furnished,7729000.0,27400.0
3777,466,Penthouse,4,3,1370,27,5,2,1,Unfurnished,14651000.0,34000.0
3778,275,Row House,1,1,630,14,14,4,2,Unfurnished,5808000.0,12100.0
3779,223,Penthouse,1,1,703,1,33,5,0,Unfurnished,7258000.0,19600.0
3780,382,Apartment,3,3,1300,13,28,1,1,Fully-Furnished,11934000.0,29300.0
3781,167,Studio,2,1,991,11,12,1,0,Unfurnished,11028000.0,37400.0
3782,482,Apartment,1,1,517,6,16,2,1,Semi-Furnished,6137000.0,18400.0
3783,303,Apartment,2,1,900,2,8,3,2,Fully-Furnished,10226000.0,32800.0
3784,225,Apartment,2,1,807,3,19,2,2,Fully-Furnished,8973000.0,18000.0
3785,442,Apartment,3,2,1500,12,18,5,1,Unfurnished,12609000.0,28200.0
3786,302,Penthouse,2,2,657,16,25,3,2,Unfurnished,7076000.0,21900.0
3787,279,Apartment,2,1,1148,10,25,4,2,Semi-Furnished,12400000.0,22400.0
3788,115,Apartment,3,2,1331,4,29,0,2,Fully-Furnished,17869000.0,41300.0
3789,100,Apartment,2,2,1058,7,26,2,2,Fully-Furnished,7121000.0,15100.0
3790,499,Apartment,3,2,1507,22,26,5,2,Fully-Furnished,15394000.0,38100.0
3791,132,Studio,1,1,703,23,7,2,2,Unfurnished,5957000.0,16100.0
3792,225,Apartment,5,4,1607,19,34,2,1,Semi-Furnished,18114000.0,55900.0
3793,160,Apartment,3,3,1036,12,24,1,1,Unfurnished,12519000.0,32800.0
3794,357,Row House,3,2,1040,8,14,1,1,Fully-Furnished,12030000.0,33300.0
3795,471,Apartment,3,2,1099,0,18,4,2,Fully-Furnished,7598000.0,18800.0
3796,49,Studio,2,2,982,10,14,5,1,Fully-Furnished,12242000.0,37500.0
3797,261,Penthouse,2,1,883,18,23,2,1,Semi-Furnished,9784000.0,22300.0
3798,287,Apartment,2,2,1021,4,12,3,2,Fully-Furnished,10484000.0,33400.0
3799,216,Apartment,4,4,1499,7,26,0,1,Unfurnished,13656000.0,39500.0
3800,11,Apartment,2,2,734,12,10,5,1,Semi-Furnished,8010000.0,25300.0
3801,168,Studio,1,1,767,4,11,2,1,Unfurnished,21832500.0,20300.0
3802,497,Apartment,2,1,881,2,19,4,2,Unfurnished,9690000.0,22800.0
3803,239,Apartment,3,3,1245,1,15,1,1,Fully-Furnished,9170000.0,25200.0
3804,164,Apartment,1,1,722,3,30,5,2,Semi-Furnished,8747000.0,21400.0
3805,427,Apartment,3,3,1473,27,14,0,0,Semi-Furnished,16304000.0,42000.0
3806,211,Penthouse,2,1,770,12,23,4,1,Unfurnished,6455000.0,19500.0
3807,208,Penthouse,3,3,1460,16,14,3,2,Semi-Furnished,19905000.0,
3808,414,Apartment,1,1,821,6,28,5,0,Semi-Furnished,8557000.0,17400.0
3809,481,Apartment,4,3,1875,14,29,5,1,Semi-Furnished,12584000.0,44700.0
3810,409,Studio,4,4,1443,6,31,5,0,Semi-Furnished,17540000.0,39100.0
3811,98,Villa,2,2,1102,12,33,2,1,Semi-Furnished,12681000.0,31900.0
3812,405,Studio,4,4,1349,15,11,3,1,Unfurnished,16673000.0,44900.0
3813,18,Apartment,1,1,695,25,15,2,1,Semi-Furnished,8304000.0,22700.0
3814,226,Apartment,1,1,682,22,5,2,0,Semi-Furnished,7578000.0,
3815,474,Apartment,1,1,1075,19,8,5,2,Semi-Furnished,12742000.0,33800.0
3816,74,Row House,4,3,1854,17,17,4,2,Semi-Furnished,15604000.0,45600.0
3817,51,Row House,4,3,1773,4,28,2,1,Unfurnished,16563000.0,51600.0
3818,97,Apartment,2,2,1272,21,29,3,1,Fully-Furnished,14733000.0,37500.0
3819,407,Penthouse,1,1,608,3,9,1,2,Unfurnished,7644000.0,14500.0
3820,326,Apartment,3,2,1391,10,6,3,1,Unfurnished,13810000.0,38900.0
3821,316,Studio,3,2,1462,13,26,2,0,Unfurnished,13794000.0,40800.0
3822,461,Row House,3,3,1075,26,29,5,1,Fully-Furnished,11961000.0,26500.0
3823,358,Apartment,2,2,1422,9,4,0,1,Unfurnished,13068000.0,40200.0
3824,75,Apartment,3,2,1488,14,6,5,1,Unfurnished,19561000.0,61700.0
3825,140,Studio,4,4,1658,21,16,1,2,Fully-Furnished,16870000.0,57300.0
3826,99,Apartment,2,1,786,8,33,3,1,Semi-Furnished,7727000.0,21700.0
3827,141,Penthouse,3,3,1384,29,26,3,2,Unfurnished,16585000.0,32900.0
3828,116,Apartment,2,2,865,3,5,3,2,Unfurnished,9129000.0,27000.0
3829,443,Apartment,4,4,1760,4,9,1,1,Unfurnished,19110000.0,51300.0
3830,38,Penthouse,3,2,1638,12,13,2,0,Unfurnished,18747000.0,51000.0
3831,354,Apartment,2,2,1095,20,33,0,2,Unfurnished,11887000.0,35100.0
3832,500,Apartment,1,1,782,5,19,0,0,Fully-Furnished,9894000.0,27900.0
3833,438,Penthouse,3,3,1568,16,14,3,0,Unfurnished,15268000.0,37900.0
3834,79,Apartment,2,1,1096,13,15,3,2,Unfurnished,8450000.0,25400.0
3835,217,Apartment,3,2,1496,18,30,4,1,Unfurnished,13988000.0,38600.0
3836,292,Apartment,2,2,936,15,10,5,2,Semi-Furnished,11835000.0,29500.0
3837,497,Apartment,3,2,955,8,12,4,1,Semi-Furnished,8823000.0,22400.0
3838,82,Apartment,4,4,1500,19,30,5,1,Fully-Furnished,19768000.0,57400.0
3839,411,Apartment,4,4,1390,1,15,0,2,Semi-Furnished,10605000.0,31900.0
3840,485,Apartment,2,1,871,16,22,4,2,Unfurnished,7983000.0,26200.0
3841,215,Apartment,3,2,964,4,14,4,1,Unfurnished,8314000.0,18500.0
3842,428,Apartment,3,2,1505,24,9,4,1,Semi-Furnished,20068000.0,54600.0
3843,459,Villa,2,1,1091,6,19,2,0,Unfurnished,13553000.0,24000.0
3844,104,Apartment,3,3,1164,20,34,1,1,Fully-Furnished,14233000.0,40600.0
3845,103,Apartment,5,4,1892,5,26,2,2,Semi-Furnished,12984000.0,44200.0
3846,230,Villa,1,1,711,26,8,4,1,Unfurnished,7722000.0,20500.0
3847,61,Apartment,3,3,1139,22,5,5,0,Semi-Furnished,12566000.0,37000.0
3848,217,Apartment,2,2,1000,20,20,4,1,Unfurnished,11909000.0,30500.0
3849,26,Studio,1,1,250,29,8,3,1,Unfurnished,2658000.0,8000.0
3850,333,Apartment,3,2,1154,2,7,1,1,Semi-Furnished,10131000.0,28100.0
3851,55,Apartment,5,5,1607,25,6,2,1,Semi-Furnished,19049000.0,58400.0
3852,194,Apartment,3,3,1463,12,11,4,1,Semi-Furnished,15507000.0,66100.0
3853,481,Apartment,4,4,1657,8,9,5,1,Fully-Furnished,14486000.0,45400.0
3854,127,Apartment,2,1,861,28,10,2,2,Unfurnished,8352000.0,17900.0
3855,195,Studio,2,1,818,17,16,2,1,Semi-Furnished,8744000.0,26600.0
3856,93,Villa,3,3,1328,25,23,2,1,Unfurnished,19928000.0,44700.0
3857,363,Studio,3,3,1587,21,7,4,1,Semi-Furnished,17192000.0,59300.0
3858,243,Apartment,2,2,739,29,6,2,0,Unfurnished,7666000.0,22800.0
3859,246,Villa,2,2,1060,13,15,2,2,Fully-Furnished,9426000.0,25800.0
3860,64,Apartment,4,4,1527,8,6,4,1,Semi-Furnished,11975000.0,32000.0
3861,320,Studio,4,4,1459,16,18,3,1,Semi-Furnished,14921000.0,48500.0
3862,414,Apartment,1,1,483,16,5,5,2,Unfurnished,5395000.0,9100.0
3863,458,Villa,1,1,1104,23,8,4,0,Semi-Furnished,13747000.0,43000.0
3864,115,Apartment,3,3,1466,25,20,0,2,Unfurnished,18479000.0,64400.0
3865,119,Apartment,2,2,975,3,9,2,0,Unfurnished,10173000.0,27500.0
3866,99,Studio,2,2,1410,14,17,3,2,Unfurnished,13189000.0,44300.0
3867,282,Apartment,2,2,911,13,18,4,0,Fully-Furnished,10131000.0,33700.0
3868,198,Apartment,3,2,1081,1,33,3,2,Semi-Furnished,10352000.0,19500.0
3869,244,Apartment,3,3,1351,8,22,0,2,Unfurnished,14896000.0,37700.0
3870,289,Studio,1,1,757,19,30,4,1,Unfurnished,10806000.0,35500.0
3871,359,Apartment,3,3,1129,1,23,5,1,Unfurnished,14348000.0,29500.0
3872,411,Apartment,2,2,957,28,12,0,0,Semi-Furnished,8621000.0,21300.0
3873,381,Row House,3,3,1250,1,8,0,0,Unfurnished,14100000.0,38100.0
3874,232,Studio,2,1,1053,11,11,5,1,Semi-Furnished,8676000.0,29100.0
3875,2,Apartment,3,2,1313,7,24,3,2,Unfurnished,13459000.0,37300.0
3876,469,Apartment,1,1,1076,22,7,0,1,Unfurnished,8280000.0,16800.0
3877,435,Studio,3,2,1153,5,34,3,2,Unfurnished,14287000.0,30000.0
3878,170,Penthouse,2,1,600,13,20,0,1,Semi-Furnished,6082000.0,23500.0
3879,219,Apartment,4,4,1567,3,13,2,2,Semi-Furnished,17345000.0,63600.0
