locality_id,month,average_price_sqft,median_price_sqft,demand_index,supply_index,units_sold,available_inventory,absorption_rate,average_days_on_market
49,2025-02,8818.0,8372.1,43.5,42.7,53,204,0.26,101
49,2025-03,8808.0,8649.0,43.1,43.0,57,101,0.564,97
49,2025-04,8785.6,8812.1,43.6,42.2,46,204,0.225,127
49,2025-05,8827.1,8443.9,44.8,41.3,42,185,0.227,100
49,2025-06,8807.2,8821.8,44.5,40.7,62,194,0.32,117
49,2025-07,8826.2,8895.6,43.6,42.9,53,132,0.402,108
49,2025-08,8832.9,8685.3,46.6,41.6,60,106,0.566,116
49,2025-09,8868.4,8377.4,47.6,41.7,63,168,0.375,112
49,2025-10,8879.6,8679.8,49.5,41.4,69,158,0.437,89
49,2025-11,8920.5,8399.7,50.0,41.7,54,211,0.256,112
49,2025-12,8921.2,8977.4,51.8,40.0,74,161,0.46,115
50,2020-01,8908.7,8994.2,46.8,40.5,49,229,0.214,111
50,2020-02,8887.5,8377.2,48.2,41.4,52,137,0.38,93
50,2020-03,8918.4,8435.2,49.3,40.9,73,158,0.462,102
50,2020-04,8952.3,8737.5,49.2,42.0,39,107,0.364,106
50,2020-05,9022.2,8886.3,51.1,40.3,68,126,0.54,93
50,2020-06,9060.8,8635.9,50.3,40.0,62,198,0.313,100
50,2020-07,9052.7,8774.4,49.7,40.2,49,191,0.257,98
50,2020-08,9096.9,8876.0,51.3,41.9,97,142,0.683,102
50,2020-09,9139.8,8600.8,53.4,42.2,70,165,0.424,99
50,2020-10,9128.0,8813.8,52.3,43.9,55,145,0.379,110
50,2020-11,9126.1,9187.0,51.4,45.6,63,136,0.463,88
50,2020-12,9157.4,8898.1,51.1,45.4,63,135,0.467,102
50,2021-01,9206.7,9063.2,53.7,43.6,69,20,3.45,102
50,2021-02,9236.2,8876.4,56.2,44.8,70,175,0.4,97
50,2021-03,9223.3,9042.4,56.1,45.0,80,101,0.792,101
50,2021-04,9236.4,8736.6,53.9,46.2,78,159,0.491,96
50,2021-05,9230.8,8798.4,54.6,46.1,70,130,0.538,88
50,2021-06,9236.3,9346.0,54.5,47.2,75,166,0.452,100
50,2021-07,9283.3,9221.8,51.7,48.7,65,106,0.613,115
50,2021-08,9315.0,8993.1,53.0,49.8,71,185,0.384,92
50,2021-09,9311.1,9192.3,53.0,49.2,77,138,0.558,103
50,2021-10,9237.6,9420.9,51.4,49.6,68,138,0.493,104
50,2021-11,9190.9,8794.2,50.6,49.1,80,125,0.64,113
50,2021-12,9179.1,8670.4,50.3,49.5,46,121,0.38,101
50,2022-01,9134.0,8619.1,49.9,48.3,41,117,0.35,122
50,2022-02,9147.8,8653.1,52.3,49.6,58,106,0.547,118
50,2022-03,9160.7,8683.4,54.7,49.0,67,156,0.429,103
50,2022-04,9188.9,9038.3,53.8,49.1,59,130,0.454,92
50,2022-05,9178.8,9218.1,54.0,48.9,68,125,0.544,96
50,2022-06,9159.3,9137.4,57.0,48.6,62,159,0.39,121
50,2022-07,9181.0,9289.1,56.4,50.8,74,151,0.49,103
50,2022-08,9191.1,8808.0,57.4,49.4,76,114,0.667,101
50,2022-09,9213.6,9148.5,56.4,46.4,68,175,0.389,94
50,2022-10,9275.1,9397.4,58.5,48.8,79,209,0.378,105
50,2022-11,9259.2,9367.3,59.3,49.3,80,83,0.964,102
50,2022-12,9312.9,9143.5,62.5,50.3,76,174,0.437,87
50,2023-01,9341.1,9409.9,60.5,50.4,84,98,0.857,87
50,2023-02,9385.9,9046.8,60.2,49.4,57,105,0.543,92
50,2023-03,9426.9,8906.4,63.5,50.4,80,106,0.755,101
50,2023-04,9506.8,9592.7,66.1,51.1,61,34,1.794,100
50,2023-05,9598.5,9500.9,69.8,49.8,80,101,0.792,83
50,2023-06,9660.7,9436.9,69.1,50.5,85,72,1.181,90
50,2023-07,9753.5,9430.7,68.8,49.8,58,76,0.763,89
50,2023-08,9854.4,9956.2,68.0,51.2,81,173,0.468,91
50,2023-09,9882.5,9347.4,66.6,52.1,82,104,0.788,74
50,2023-10,9933.8,9670.5,66.5,51.0,90,28,3.214,93
50,2023-11,9965.3,9688.2,67.0,51.1,74,91,0.813,81
50,2023-12,10058.0,10152.8,67.1,48.4,87,119,0.731,96
50,2024-01,10091.9,10010.5,67.9,50.9,71,105,0.676,84
50,2024-02,10161.0,10277.7,67.2,51.3,95,51,1.863,76
50,2024-03,10154.6,9557.2,66.4,52.0,86,156,0.551,89
50,2024-04,10221.2,10043.5,65.7,51.2,76,111,0.685,83
50,2024-05,10290.3,9885.7,65.3,49.5,68,94,0.723,98
50,2024-06,10280.0,10268.1,66.6,50.3,94,127,0.74,94
50,2024-07,10296.2,10232.4,65.8,49.1,71,116,0.612,93
50,2024-08,10374.4,10059.1,70.7,50.6,86,66,1.303,97
50,2024-09,10382.8,10140.3,71.8,51.8,62,95,0.653,87
50,2024-10,10448.0,10334.1,74.6,51.2,84,116,0.724,75
50,2024-11,10562.0,10404.6,74.6,49.3,102,46,2.217,68
50,2024-12,10609.6,10200.7,75.3,49.1,96,70,1.371,83
50,2025-01,10718.4,10325.4,76.8,48.1,97,49,1.98,75
50,2025-02,10814.3,10285.4,77.9,45.8,84,69,1.217,68
50,2025-03,10921.2,10841.6,78.2,46.3,95,28,3.393,88
50,2025-04,11036.7,11087.1,78.0,47.7,95,60,1.583,73
50,2025-05,11166.7,10992.8,80.6,46.9,107,63,1.698,69
50,2025-06,11228.4,10816.4,79.9,48.5,104,20,5.2,77
50,2025-07,11265.9,10645.7,77.7,50.7,83,97,0.856,80
50,2025-08,11364.5,11102.9,79.1,50.7,91,64,1.422,77
50,2025-09,11473.5,11645.9,79.4,51.5,107,97,1.103,75
50,2025-10,11581.7,11226.3,78.4,52.0,89,111,0.802,77
50,2025-11,11739.3,11159.6,80.5,51.4,91,147,0.619,63
50,2025-12,11867.0,11285.2,83.2,51.8,108,69,1.565,80
51,2020-01,10900.5,10819.8,94.2,32.1,114,20,5.7,59
51,2020-02,11279.7,11120.5,95.4,33.4,103,20,5.15,57
51,2020-03,11625.7,11400.2,95.1,33.2,110,23,4.783,60
51,2020-04,11999.9,12148.5,96.8,33.0,119,35,3.4,56
51,2020-05,12389.6,11818.0,96.9,33.1,118,20,5.9,64
51,2020-06,12650.7,11920.3,95.4,33.5,112,20,5.6,52
51,2020-07,12975.5,12323.7,96.8,33.7,116,55,2.109,53
51,2020-08,13328.3,12740.7,98.5,33.1,112,20,5.6,50
51,2020-09,13672.6,13198.3,99.0,33.1,114,72,1.583,61
51,2020-10,14063.8,13899.4,99.0,34.6,121,20,6.05,64
51,2020-11,14423.9,13642.9,99.0,34.7,117,20,5.85,77
51,2020-12,14899.5,14560.6,99.0,35.7,133,39,3.41,51
51,2021-01,15223.2,15485.4,97.0,36.6,130,35,3.714,44
51,2021-02,15528.3,15317.6,97.5,37.5,102,20,5.1,57
51,2021-03,15886.0,15188.1,97.2,38.4,111,47,2.362,42
51,2021-04,16258.4,16006.4,97.8,39.8,130,20,6.5,51
51,2021-05,16592.9,16763.5,98.9,40.9,118,20,5.9,66
51,2021-06,16959.2,16619.2,99.0,41.0,112,20,5.6,74
51,2021-07,17381.0,17617.5,99.0,40.7,130,30,4.333,62
51,2021-08,17859.7,18040.9,99.0,40.6,127,20,6.35,56
51,2021-09,18344.6,17551.0,99.0,39.7,119,21,5.667,63
51,2021-10,18730.2,17976.5,98.3,41.2,112,61,1.836,57
51,2021-11,19248.0,18599.5,99.0,41.2,104,20,5.2,44
51,2021-12,19712.1,19449.3,98.6,40.8,117,36,3.25,53
51,2022-01,20030.7,19646.3,98.8,41.3,128,20,6.4,74
51,2022-02,20403.9,19225.4,99.0,42.3,133,20,6.65,73
51,2022-03,20738.2,21012.1,99.0,43.3,124,20,6.2,67
51,2022-04,21190.5,21548.6,99.0,43.6,117,40,2.925,63
51,2022-05,21599.7,21338.8,96.4,42.8,120,20,6.0,46
51,2022-06,22162.7,22075.5,95.7,41.7,112,20,5.6,93
51,2022-07,22768.7,22048.9,93.0,42.5,128,39,3.282,70
51,2022-08,23090.0,23238.8,95.5,42.7,125,20,6.25,49
51,2022-09,23512.0,23476.5,95.9,44.1,117,54,2.167,59
51,2022-10,23918.7,23388.8,96.2,44.3,97,102,0.951,70
51,2022-11,24210.7,23541.4,96.8,45.5,126,49,2.571,75
51,2022-12,24714.7,24875.6,98.3,44.4,119,20,5.95,72
51,2023-01,25259.4,23803.5,97.1,43.9,110,20,5.5,52
51,2023-02,25751.6,25524.6,98.9,43.3,114,20,5.7,63
51,2023-03,26085.5,26025.9,99.0,45.0,126,20,6.3,74
51,2023-04,26368.1,25284.5,97.1,46.3,123,20,6.15,72
51,2023-05,26858.2,26906.8,98.6,47.4,102,20,5.1,64
51,2023-06,27547.8,27126.4,98.5,46.7,116,20,5.8,75
51,2023-07,27979.7,27904.4,97.2,48.6,121,20,6.05,66
51,2023-08,28596.6,28810.7,95.3,48.1,128,20,6.4,76
51,2023-09,28778.4,29288.6,94.4,46.6,109,20,5.45,63
51,2023-10,29445.8,29115.9,92.3,45.2,117,20,5.85,57
51,2023-11,30091.2,30639.4,94.9,47.3,113,106,1.066,61
51,2023-12,30512.6,30083.3,97.2,46.1,114,20,5.7,68
51,2024-01,30894.6,31206.0,96.3,46.6,123,23,5.348,71
51,2024-02,31296.7,29803.5,94.4,45.6,122,20,6.1,59
51,2024-03,31775.2,31362.2,94.0,46.1,127,20,6.35,53
51,2024-04,32377.6,30716.0,92.5,46.4,112,134,0.836,81
51,2024-05,32861.2,32166.2,92.2,45.2,112,20,5.6,76
51,2024-06,33309.2,33696.7,92.5,47.2,113,20,5.65,62
51,2024-07,33738.7,34218.6,92.2,47.6,113,24,4.708,79
51,2024-08,34432.0,33209.9,95.3,47.1,109,20,5.45,77
51,2024-09,35141.3,34275.1,93.1,47.1,112,20,5.6,60
51,2024-10,35681.3,33785.6,93.1,46.9,123,20,6.15,53
51,2024-11,36455.4,35239.0,93.4,46.7,116,20,5.8,63
51,2024-12,36959.8,35043.5,92.0,48.2,113,52,2.173,77
51,2025-01,37431.7,36256.7,92.7,46.7,115,20,5.75,46
51,2025-02,37980.4,38043.2,96.3,47.2,101,34,2.971,55
51,2025-03,38935.4,37730.4,97.8,44.8,126,20,6.3,80
51,2025-04,39515.3,39136.3,96.9,46.0,94,54,1.741,71
51,2025-05,40448.1,41182.0,96.4,45.4,126,20,6.3,68
51,2025-06,41230.3,40602.8,95.8,46.1,111,20,5.55,86
51,2025-07,41934.5,40890.0,96.2,45.8,118,20,5.9,44
51,2025-08,43073.6,41489.1,96.0,46.3,115,20,5.75,87
51,2025-09,43771.3,42522.6,95.7,45.0,118,20,5.9,47
51,2025-10,44567.2,44652.1,96.7,44.9,114,20,5.7,50
51,2025-11,45366.4,44487.7,98.3,45.7,129,20,6.45,93
51,2025-12,46121.9,44030.7,98.3,45.1,118,49,2.408,62
52,2020-01,8483.3,8087.5,53.1,62.3,58,161,0.36,107
52,2020-02,8469.9,8276.1,54.2,61.1,73,147,0.497,103
52,2020-03,8482.9,8275.1,54.2,59.2,76,81,0.938,105
52,2020-04,8507.7,8238.6,55.0,58.8,62,54,1.148,106
52,2020-05,8453.6,8296.3,54.0,59.0,64,133,0.481,110
52,2020-06,8379.1,8172.8,54.3,59.6,65,122,0.533,100
52,2020-07,8322.9,8019.0,55.5,56.5,64,154,0.416,97
52,2020-08,8348.5,8301.4,54.3,57.2,76,129,0.589,95
52,2020-09,8303.8,8047.6,54.9,58.3,82,139,0.59,115
52,2020-10,8275.8,8120.1,55.2,57.1,48,148,0.324,94
52,2020-11,8353.9,8513.3,56.8,56.6,66,117,0.564,107
52,2020-12,8350.4,8039.5,58.3,57.1,62,120,0.517,90
52,2021-01,8318.7,7830.4,57.8,55.6,83,145,0.572,94
52,2021-02,8285.2,8084.4,58.3,57.0,70,171,0.409,125
52,2021-03,8322.7,7877.4,55.2,57.6,61,116,0.526,90
52,2021-04,8338.7,8062.8,53.2,56.4,49,121,0.405,112
52,2021-05,8367.6,8046.1,51.5,56.5,68,151,0.45,138
52,2021-06,8430.3,8576.6,52.4,56.6,56,157,0.357,112
52,2021-07,8464.2,8412.5,51.8,56.3,78,112,0.696,117
52,2021-08,8475.9,8553.5,53.6,55.5,54,203,0.266,92
52,2021-09,8507.1,8553.8,52.7,54.4,61,104,0.587,95
52,2021-10,8559.2,8265.0,53.1,53.1,58,88,0.659,110
52,2021-11,8520.8,8170.4,52.7,52.8,65,108,0.602,106
52,2021-12,8517.4,8148.8,51.3,52.4,65,190,0.342,101
52,2022-01,8563.8,8319.7,52.9,51.8,82,135,0.607,106
52,2022-02,8586.8,8180.6,54.0,51.9,50,140,0.357,91
52,2022-03,8589.4,8167.5,53.6,50.3,77,71,1.085,102
52,2022-04,8584.5,8424.2,52.9,50.6,65,197,0.33,114
52,2022-05,8627.1,8620.1,53.7,50.3,72,149,0.483,92
52,2022-06,8670.2,8781.6,54.1,52.0,85,122,0.697,104
52,2022-07,8662.1,8470.2,56.0,52.3,65,178,0.365,109
52,2022-08,8671.6,8787.6,57.5,51.5,61,128,0.477,97
52,2022-09,8703.7,8218.2,58.2,49.9,70,80,0.875,96
52,2022-10,8721.5,8541.6,56.5,48.4,62,137,0.453,91
52,2022-11,8733.0,8346.4,57.0,47.8,67,142,0.472,103
52,2022-12,8778.4,8593.5,59.5,49.2,68,101,0.673,70
52,2023-01,8821.4,8503.1,56.7,49.1,67,183,0.366,105
52,2023-02,8822.3,8677.1,56.8,50.1,89,88,1.011,99
52,2023-03,8848.2,8701.8,55.9,49.2,64,174,0.368,106
52,2023-04,8828.9,8317.1,53.6,48.5,54,166,0.325,112
52,2023-05,8845.6,8885.6,53.6,48.6,71,200,0.355,121
52,2023-06,8851.4,8994.7,53.2,48.9,69,150,0.46,99
52,2023-07,8881.9,8760.8,53.9,49.1,59,76,0.776,120
52,2023-08,8886.8,8929.3,57.8,48.2,74,194,0.381,94
52,2023-09,8889.7,8750.0,58.2,49.1,67,172,0.39,99
52,2023-10,8925.0,9028.7,57.0,50.1,48,140,0.343,91
52,2023-11,8980.1,8627.8,55.4,51.4,68,107,0.636,98
52,2023-12,9007.2,8690.9,55.9,51.4,57,182,0.313,106
52,2024-01,9055.4,8797.2,54.2,51.4,52,119,0.437,110
52,2024-02,9025.5,8718.0,54.2,52.3,72,162,0.444,97
52,2024-03,9032.9,8982.7,53.7,52.7,68,143,0.476,94
52,2024-04,8997.8,9062.2,55.8,52.3,78,109,0.716,105
52,2024-05,8980.2,8745.8,56.9,53.1,51,125,0.408,101
52,2024-06,8993.9,8811.5,57.5,54.3,59,93,0.634,96
52,2024-07,9001.9,8642.5,60.2,56.0,65,77,0.844,90
52,2024-08,9063.8,8718.6,60.3,56.2,56,162,0.346,83
52,2024-09,9068.8,8929.8,62.2,56.9,58,191,0.304,95
52,2024-10,9037.1,9211.5,62.8,55.8,92,126,0.73,86
52,2024-11,8965.1,8508.0,61.2,57.3,82,140,0.586,83
52,2024-12,8979.5,9006.5,62.0,57.2,68,90,0.756,92
52,2025-01,8989.1,8640.8,63.6,56.3,58,113,0.513,94
52,2025-02,9039.8,8869.3,63.3,58.8,80,89,0.899,89
52,2025-03,9082.9,8926.8,65.1,57.7,87,53,1.642,89
52,2025-04,9133.9,8924.2,65.3,57.2,75,98,0.765,75
52,2025-05,9223.1,9014.3,67.1,56.2,81,68,1.191,100
52,2025-06,9192.6,9267.8,64.6,55.2,78,110,0.709,105
52,2025-07,9253.6,8829.8,62.7,54.4,78,72,1.083,114
52,2025-08,9256.9,9108.8,62.7,53.8,67,148,0.453,108
52,2025-09,9285.3,9090.1,64.0,54.3,72,47,1.532,108
52,2025-10,9294.5,9287.1,63.4,53.2,84,106,0.792,88
52,2025-11,9326.2,9417.7,63.9,54.0,74,94,0.787,85
52,2025-12,9411.5,9360.5,61.9,52.4,62,73,0.849,90
53,2020-01,11231.4,10827.7,98.9,59.1,121,26,4.654,71
53,2020-02,11330.5,11343.5,96.8,59.8,111,20,5.55,84
53,2020-03,11463.1,11179.0,95.3,62.6,95,20,4.75,57
53,2020-04,11484.6,11530.5,96.8,61.8,130,20,6.5,78
53,2020-05,11593.9,11491.7,95.8,61.8,104,20,5.2,68
53,2020-06,11665.3,11266.5,92.8,63.0,89,20,4.45,71
53,2020-07,11741.6,11066.0,96.1,64.9,103,20,5.15,69
53,2020-08,11834.4,11923.2,94.4,65.2,102,59,1.729,75
53,2020-09,11919.9,11479.0,93.3,67.3,114,41,2.78,76
53,2020-10,11946.2,11895.5,92.7,67.0,106,20,5.3,78
53,2020-11,11981.9,11276.3,93.0,68.5,108,20,5.4,85
53,2020-12,12058.8,11669.5,93.2,69.8,105,57,1.842,75
53,2021-01,12094.4,11398.3,92.7,69.4,122,81,1.506,68
53,2021-02,12198.6,11565.1,90.6,67.8,114,20,5.7,83
53,2021-03,12187.8,11839.1,89.8,68.8,99,20,4.95,66
53,2021-04,12190.1,12094.4,87.4,68.2,109,71,1.535,75
53,2021-05,12315.6,12075.7,86.1,69.0,101,63,1.603,82
53,2021-06,12409.8,11738.3,86.7,68.7,91,63,1.444,77
53,2021-07,12416.0,12490.4,88.2,68.5,105,55,1.909,90
53,2021-08,12532.7,12146.1,87.4,66.5,121,20,6.05,91
53,2021-09,12527.8,12462.8,85.8,66.9,119,26,4.577,87
53,2021-10,12606.3,12059.2,86.4,66.0,108,20,5.4,74
53,2021-11,12645.1,12430.9,87.9,65.4,106,26,4.077,75
53,2021-12,12688.6,12636.4,88.3,65.6,116,69,1.681,100
53,2022-01,12799.5,12568.3,88.8,66.1,95,20,4.75,73
53,2022-02,12804.8,12230.1,90.5,67.4,119,44,2.705,82
53,2022-03,12944.7,12224.8,90.2,65.4,75,48,1.562,72
53,2022-04,13032.3,12604.0,88.3,64.5,102,20,5.1,76
53,2022-05,13128.8,12803.2,88.5,64.6,120,20,6.0,92
53,2022-06,13233.5,13454.3,87.7,65.4,93,20,4.65,107
53,2022-07,13363.7,12703.8,87.3,64.0,95,59,1.61,88
53,2022-08,13450.7,13006.4,92.7,66.2,85,20,4.25,77
53,2022-09,13541.0,12932.0,96.2,65.2,110,54,2.037,85
53,2022-10,13639.4,13744.6,99.0,65.6,112,64,1.75,75
53,2022-11,13741.9,13456.3,99.0,66.5,113,78,1.449,77
53,2022-12,13787.3,13266.2,98.6,65.8,122,20,6.1,59
53,2023-01,13796.4,12988.4,99.0,66.8,124,20,6.2,65
53,2023-02,13940.3,13378.0,99.0,65.4,119,20,5.95,68
53,2023-03,14095.3,13773.2,97.8,64.5,118,20,5.9,72
53,2023-04,14174.8,13326.7,96.7,64.3,122,20,6.1,96
53,2023-05,14365.3,14455.5,95.5,64.4,111,20,5.55,84
53,2023-06,14453.3,14503.1,95.1,64.7,99,39,2.538,74
53,2023-07,14588.5,14589.4,96.3,66.0,115,20,5.75,68
53,2023-08,14593.3,14802.8,97.1,67.0,129,20,6.45,64
53,2023-09,14722.5,14257.4,99.0,66.3,120,28,4.286,76
53,2023-10,14857.2,14185.5,98.0,66.6,104,28,3.714,82
53,2023-11,14967.2,14488.0,98.4,65.3,113,66,1.712,64
53,2023-12,15135.7,14694.7,98.5,65.4,112,20,5.6,78
53,2024-01,15295.8,14664.6,98.9,66.3,114,56,2.036,67
53,2024-02,15363.8,15106.5,99.0,67.6,110,75,1.467,63
53,2024-03,15646.9,15172.9,95.9,67.0,100,32,3.125,80
53,2024-04,15763.6,15113.7,96.1,67.7,117,22,5.318,75
53,2024-05,15878.8,15673.6,96.2,68.0,131,20,6.55,88
53,2024-06,16055.5,15363.9,98.6,67.5,105,20,5.25,78
53,2024-07,16232.1,16461.9,98.5,68.6,125,53,2.358,79
53,2024-08,16223.7,15394.4,98.5,69.1,120,20,6.0,81
53,2024-09,16274.4,16316.5,96.8,70.5,122,20,6.1,86
53,2024-10,16471.4,16013.1,96.7,70.3,96,20,4.8,76
53,2024-11,16605.4,16444.1,97.2,68.4,108,20,5.4,73
53,2024-12,16721.8,15883.4,97.9,68.5,139,20,6.95,74
53,2025-01,16736.6,16640.8,96.9,67.3,114,60,1.9,84
53,2025-02,16752.3,16336.1,95.2,65.7,113,63,1.794,71
53,2025-03,16929.0,16389.9,96.2,64.4,97,39,2.487,78
53,2025-04,17026.6,16440.9,97.3,63.3,112,20,5.6,82
53,2025-05,17002.3,16832.1,96.6,64.6,97,20,4.85,61
53,2025-06,17196.7,16470.8,96.9,65.5,102,20,5.1,70
53,2025-07,17243.8,17424.9,96.9,65.8,121,20,6.05,82
53,2025-08,17307.4,16615.2,97.2,66.1,123,39,3.154,67
53,2025-09,17575.8,16976.5,95.8,65.9,112,29,3.862,72
53,2025-10,17711.7,17275.2,96.6,64.0,123,43,2.86,76
53,2025-11,17813.4,17852.6,98.7,64.5,114,20,5.7,69
53,2025-12,18041.0,17842.3,98.3,63.6,128,20,6.4,85
54,2020-01,10965.5,10830.5,68.6,16.0,69,54,1.278,75
54,2020-02,11406.0,11473.3,69.7,18.1,72,107,0.673,83
54,2020-03,11964.2,11251.4,72.2,18.1,94,105,0.895,62
54,2020-04,12481.8,11821.0,71.7,16.8,94,76,1.237,75
54,2020-05,13089.8,12907.6,71.2,15.7,82,96,0.854,69
54,2020-06,13758.4,13505.8,72.2,16.0,104,132,0.788,88
54,2020-07,14583.5,13749.0,73.2,15.1,99,138,0.717,81
54,2020-08,15391.0,14866.5,75.4,16.4,97,78,1.244,67
54,2020-09,16209.2,16072.2,75.0,15.5,85,84,1.012,70
54,2020-10,17106.5,17315.1,76.3,16.4,78,42,1.857,65
54,2020-11,18041.9,18293.6,79.8,16.6,91,83,1.096,67
54,2020-12,19262.3,19379.7,82.0,14.6,90,101,0.891,68
54,2021-01,20607.6,20723.1,80.9,14.5,83,52,1.596,70
54,2021-02,22020.0,21190.8,81.3,14.1,102,60,1.7,62
54,2021-03,23520.2,23189.8,81.3,13.8,94,77,1.221,42
54,2021-04,25173.3,24280.0,81.6,13.8,100,81,1.235,63
54,2021-05,26925.9,27122.1,83.0,14.5,81,22,3.682,66
54,2021-06,28825.3,28994.9,82.6,14.9,97,30,3.233,65
54,2021-07,30448.5,30569.5,84.1,16.6,101,112,0.902,63
54,2021-08,32348.9,31289.6,84.2,16.0,109,96,1.135,65
54,2021-09,34434.2,34314.5,84.7,15.7,106,55,1.927,51
54,2021-10,36715.1,35482.2,85.7,14.6,93,118,0.788,36
54,2021-11,38994.6,38860.2,88.4,16.1,101,53,1.906,55
54,2021-12,41598.3,42195.2,89.5,16.9,93,20,4.65,60
54,2022-01,44598.4,44023.2,90.0,15.9,118,51,2.314,56
54,2022-02,47491.4,45308.7,90.7,16.7,98,20,4.9,41
54,2022-03,50490.2,49555.7,91.8,17.7,118,68,1.735,47
54,2022-04,53803.1,53658.3,91.7,16.9,108,63,1.714,67
54,2022-05,57578.0,58585.3,93.4,16.1,108,20,5.4,61
54,2022-06,62688.4,63870.4,93.4,14.9,116,20,5.8,45
54,2022-07,66656.7,65158.9,94.3,18.2,113,20,5.65,72
54,2022-08,71366.7,68625.3,92.9,16.9,110,20,5.5,45
54,2022-09,75824.6,76333.1,94.2,17.8,121,20,6.05,61
54,2022-10,81491.9,82628.4,95.3,16.0,118,59,2.0,42
54,2022-11,87416.9,84346.9,98.2,15.8,104,42,2.476,37
54,2022-12,95309.7,91423.4,98.2,14.2,108,20,5.4,63
54,2023-01,103786.1,101405.5,97.4,13.5,116,20,5.8,58
54,2023-02,113827.7,115728.9,99.0,12.7,128,35,3.657,55
54,2023-03,126619.5,123087.2,99.0,11.9,117,44,2.659,53
54,2023-04,138930.5,135528.3,98.2,12.5,115,20,5.75,36
54,2023-05,153814.0,153400.7,95.9,11.8,112,20,5.6,61
54,2023-06,168108.8,169590.2,94.9,13.2,111,20,5.55,56
54,2023-07,186134.0,179354.1,95.5,13.0,102,20,5.1,44
54,2023-08,202889.1,197750.9,92.0,13.0,109,38,2.868,56
54,2023-09,219723.6,208527.7,92.4,14.0,110,20,5.5,66
54,2023-10,238734.8,230178.8,94.1,13.6,130,56,2.321,62
54,2023-11,260589.1,264732.3,92.4,13.0,112,48,2.333,68
54,2023-12,282069.0,269178.6,92.9,14.9,119,20,5.95,46
54,2024-01,303560.0,297611.5,93.8,15.3,118,23,5.13,53
54,2024-02,326056.4,309928.8,92.7,15.6,95,20,4.75,40
54,2024-03,348161.2,352095.8,93.9,17.5,93,20,4.65,57
54,2024-04,369500.7,356983.4,93.4,17.0,120,20,6.0,63
54,2024-05,397986.1,405787.8,92.2,16.4,116,20,5.8,60
54,2024-06,425065.1,400217.7,90.3,15.2,104,65,1.6,57
54,2024-07,459143.1,452066.9,91.4,13.5,114,20,5.7,54
54,2024-08,500443.4,478646.3,90.8,14.0,109,26,4.192,58
54,2024-09,535344.2,523606.2,90.1,16.1,97,20,4.85,54
54,2024-10,574153.2,582851.1,91.5,16.0,126,20,6.3,54
54,2024-11,615052.8,591382.9,90.9,16.4,114,20,5.7,47
54,2024-12,658706.6,632822.3,90.2,16.1,126,20,6.3,47
54,2025-01,708464.0,713801.4,92.2,15.1,127,36,3.528,51
54,2025-02,768288.2,728826.8,92.3,13.8,104,35,2.971,42
54,2025-03,834665.5,848604.9,93.7,13.8,116,42,2.762,45
54,2025-04,907598.7,892674.6,93.3,14.3,123,20,6.15,67
54,2025-05,980754.9,985814.9,92.3,16.2,117,20,5.85,64
54,2025-06,1049847.2,1053108.0,93.3,16.5,112,50,2.24,43
54,2025-07,1125604.1,1128105.0,93.6,15.8,100,20,5.0,44
54,2025-08,1214479.7,1209706.3,96.0,16.2,100,45,2.222,52
54,2025-09,1303587.9,1308052.3,99.0,17.7,121,46,2.63,42
54,2025-10,1394644.7,1337948.7,99.0,16.4,115,24,4.792,40
54,2025-11,1504615.9,1515875.4,99.0,15.9,131,35,3.743,50
54,2025-12,1624763.0,1656678.9,99.0,15.0,120,25,4.8,60
55,2020-01,8911.4,8902.7,85.1,64.4,101,40,2.525,82
55,2020-02,8928.0,8616.1,83.4,64.5,125,20,6.25,69
55,2020-03,8967.0,8761.7,84.9,64.9,90,58,1.552,89
55,2020-04,9048.2,9014.6,83.9,64.8,100,43,2.326,74
55,2020-05,9095.6,9083.6,84.9,63.5,112,20,5.6,78
55,2020-06,9091.8,9041.5,89.5,65.0,112,20,5.6,87
55,2020-07,9152.2,8898.1,88.5,64.4,125,59,2.119,92
55,2020-08,9173.6,9338.6,87.2,65.7,104,39,2.667,66
55,2020-09,9186.1,8740.4,85.3,66.5,95,62,1.532,92
55,2020-10,9253.6,9049.6,86.3,66.2,95,110,0.864,81
55,2020-11,9325.9,8810.2,85.9,64.9,120,45,2.667,76
55,2020-12,9460.8,9374.0,87.2,63.6,107,85,1.259,65
55,2021-01,9487.4,8972.2,88.1,63.4,105,60,1.75,84
55,2021-02,9567.9,9736.9,89.5,63.9,110,67,1.642,87
55,2021-03,9650.0,9126.9,89.5,63.0,116,20,5.8,73
55,2021-04,9778.1,9211.7,88.4,61.3,107,20,5.35,66
55,2021-05,9891.3,9473.9,88.9,61.2,96,108,0.889,68
55,2021-06,9877.6,9630.8,90.5,59.6,112,20,5.6,86
55,2021-07,9933.3,9400.3,90.1,60.8,127,20,6.35,81
55,2021-08,9972.0,9950.6,90.3,60.1,100,20,5.0,79
55,2021-09,10029.5,9690.2,88.7,63.3,94,20,4.7,81
55,2021-10,10157.4,10219.7,90.8,63.3,107,20,5.35,79
55,2021-11,10201.7,9913.6,92.1,64.1,104,56,1.857,64
55,2021-12,10326.3,9922.6,94.4,64.7,118,20,5.9,82
55,2022-01,10416.5,10002.9,94.4,64.4,107,47,2.277,79
55,2022-02,10450.1,9877.1,93.0,65.5,113,20,5.65,92
