event_id,property_id,event_date,event_type,source,event_value
15789,7675,2025-10-04,Booking,Website,0.263
15790,2577,2026-08-14,Inquiry,Website,0.905
15791,4028,2025-06-24,Lead,Walk-in,0.884
15792,3337,2026-06-28,Site Visit,Ad Campaign,0.446
15793,5746,2024-12-15,View,Website,0.301
15794,4388,2026-05-08,View,Website,0.819
15795,5065,2026-04-12,Lead,Ad Campaign,0.553
15796,1488,2025-08-26,Booking,Ad Campaign,0.349
15797,3876,2025-10-03,View,Website,0.109
15798,3632,2025-06-12,View,Walk-in,0.508
15799,5939,2026-06-22,Inquiry,App,0.872
15800,4193,2026-02-05,View,App,0.424
15801,3959,2025-11-26,Lead,Walk-in,0.909
15802,5215,2025-09-21,Lead,Ad Campaign,0.708
15803,3398,2025-03-01,View,App,0.808
15804,74,2025-01-15,Inquiry,Broker,0.681
15805,1360,2025-04-08,Inquiry,Ad Campaign,0.338
15806,1092,2026-08-17,Site Visit,Ad Campaign,0.931
15807,4854,2026-04-01,View,Walk-in,0.545
15808,1942,2026-06-12,Inquiry,Website,0.999
15809,3149,2025-06-23,View,Walk-in,0.274
15810,4304,2026-08-08,View,Broker,0.642
15811,7934,2025-02-16,Lead,Website,0.595
15812,1245,2026-07-09,View,App,0.333
15813,1286,2025-08-23,Inquiry,Ad Campaign,0.265
15814,4506,2025-10-03,View,Ad Campaign,0.11
15815,6475,2025-05-10,Lead,Website,0.992
15816,6488,2025-09-19,View,Broker,0.038
15817,3037,2026-08-13,Lead,Walk-in,0.182
15818,771,2025-07-15,Lead,App,0.491
15819,1844,2025-12-13,Site Visit,Broker,0.687
15820,74,2026-04-10,View,Walk-in,0.603
15821,1661,2025-07-03,Lead,Ad Campaign,0.352
15822,7868,2024-09-14,Booking,Ad Campaign,0.852
15823,4350,2025-06-13,Inquiry,App,0.859
15824,7103,2025-08-15,Cancellation,Broker,0.528
15825,820,2024-09-25,Booking,Website,0.008
15826,3819,2025-03-11,Booking,Broker,0.329
15827,5082,2025-06-21,Inquiry,Walk-in,0.715
15828,7930,2025-03-06,View,Walk-in,0.535
15829,332,2026-06-28,Inquiry,Walk-in,0.565
15830,1422,2025-12-11,Inquiry,Website,0.864
15831,7513,2026-07-03,View,Ad Campaign,0.563
15832,3656,2025-09-10,Inquiry,Website,0.152
15833,6891,2026-08-09,View,Broker,0.337
15834,4932,2026-01-28,Cancellation,App,0.755
15835,1692,2025-03-05,Lead,Website,0.393
15836,4551,2025-03-06,View,Broker,0.115
15837,6026,2026-01-05,View,Website,0.257
15838,5235,2026-07-11,Lead,Walk-in,0.215
15839,4409,2025-10-19,View,Website,0.965
15840,5114,2026-01-02,View,Ad Campaign,0.266
15841,228,2025-07-29,Inquiry,Walk-in,0.675
15842,2882,2026-05-24,Booking,Ad Campaign,0.698
15843,4954,2025-10-14,View,Website,0.238
15844,5365,2026-04-01,View,App,0.573
15845,2866,2026-06-13,View,Broker,0.377
15846,7694,2025-02-21,Lead,Website,0.721
15847,5114,2024-12-02,Lead,Broker,0.131
15848,2576,2026-04-16,View,Ad Campaign,0.121
15849,5046,2024-12-08,View,Broker,0.196
15850,4523,2026-06-05,Inquiry,Walk-in,0.303
15851,6186,2025-02-27,View,Walk-in,0.101
15852,465,2025-10-19,View,App,0.306
15853,5742,2024-09-15,Site Visit,App,0.964
15854,278,2025-03-27,Inquiry,App,0.423
15855,6980,2025-05-28,Inquiry,Walk-in,0.011
15856,4115,2025-10-14,Inquiry,Broker,0.438
15857,66,2026-03-08,Inquiry,Walk-in,0.729
15858,4263,2026-04-06,Inquiry,App,0.492
15859,5705,2026-04-13,Lead,App,0.097
15860,7164,2025-01-05,Inquiry,Website,0.216
15861,403,2025-12-24,View,Ad Campaign,0.464
15862,3984,2026-02-21,View,Ad Campaign,0.894
15863,7990,2025-04-21,View,Ad Campaign,0.249
15864,4505,2025-11-17,Lead,App,0.208
15865,6256,2025-05-07,View,Website,0.051
15866,7442,2025-08-26,Booking,Walk-in,0.312
15867,3479,2025-06-19,View,Broker,0.802
15868,3445,2025-09-06,Lead,Website,0.659
15869,4693,2026-07-12,View,App,0.246
15870,6795,2025-03-06,View,Broker,0.058
15871,5159,2026-03-12,View,Walk-in,0.68
15872,6249,2026-04-21,View,Walk-in,0.532
15873,4420,2025-09-16,Booking,Website,0.128
15874,7961,2025-02-19,View,App,0.256
15875,6079,2025-04-24,View,App,0.615
15876,3040,2025-03-09,Inquiry,Walk-in,0.044
15877,1438,2025-02-11,View,Ad Campaign,0.664
15878,429,2025-07-17,Site Visit,Broker,0.914
15879,2683,2026-04-08,View,Website,0.661
15880,2778,2026-04-27,Lead,Walk-in,0.057
15881,7033,2025-12-08,Lead,Walk-in,0.074
15882,5181,2024-12-22,Inquiry,Ad Campaign,0.815
15883,5732,2025-06-19,View,Walk-in,0.313
15884,3379,2025-01-25,View,Ad Campaign,0.972
15885,5474,2025-04-27,Inquiry,Ad Campaign,0.616
15886,393,2025-07-10,Inquiry,App,0.788
15887,6348,2025-08-24,Lead,Broker,0.784
15888,6402,2024-10-09,Booking,Ad Campaign,0.922
15889,6630,2026-06-23,Lead,Walk-in,0.83
15890,5637,2025-05-08,Lead,App,0.06
15891,4542,2026-04-19,View,Website,0.807
15892,7877,2025-10-26,View,Walk-in,0.294
15893,5300,2025-06-13,Site Visit,Broker,0.702
15894,5120,2024-10-21,Lead,App,0.791
15895,342,2026-01-15,Inquiry,Broker,0.272
15896,133,2025-03-30,Inquiry,App,0.574
15897,6587,2025-06-24,Lead,App,0.265
15898,5956,2025-05-18,Site Visit,App,0.829
15899,6397,2025-12-19,Inquiry,Website,0.487
15900,265,2026-07-03,View,Ad Campaign,0.822
15901,4189,2024-09-30,Inquiry,Ad Campaign,0.36
15902,1686,2026-01-08,Booking,Ad Campaign,0.427
15903,1435,2026-03-27,View,Broker,0.262
15904,6282,2026-01-21,Site Visit,Walk-in,0.984
15905,5328,2025-07-29,View,Broker,0.29
15906,5098,2024-09-23,Inquiry,App,0.005
15907,1661,2024-09-19,View,Ad Campaign,0.352
15908,3818,2024-11-12,View,Ad Campaign,0.031
15909,5693,2025-02-22,Lead,Walk-in,0.843
15910,2355,2024-08-29,Inquiry,Walk-in,0.268
15911,266,2024-12-25,Site Visit,App,0.929
15912,4742,2025-12-13,View,Walk-in,0.326
15913,6462,2026-04-14,View,App,0.972
15914,1137,2025-04-24,View,Walk-in,0.058
15915,7045,2026-04-24,View,App,0.279
15916,5498,2025-10-23,View,Walk-in,0.322
15917,4550,2024-08-27,View,Ad Campaign,0.94
15918,6335,2026-06-23,Lead,Ad Campaign,0.205
15919,6011,2025-09-03,Inquiry,Ad Campaign,0.861
15920,5560,2026-05-05,View,Broker,0.836
15921,5307,2024-12-23,View,Ad Campaign,0.194
15922,4927,2026-05-30,Lead,Walk-in,0.199
15923,1391,2025-10-22,View,App,0.822
15924,1113,2026-03-28,Lead,Website,0.555
15925,2235,2025-05-10,Site Visit,Website,0.061
15926,2867,2025-10-28,Inquiry,Ad Campaign,0.137
15927,6066,2025-03-26,Lead,Ad Campaign,0.447
15928,3069,2025-01-22,Inquiry,Website,0.908
15929,2180,2024-09-01,View,Walk-in,0.831
15930,4968,2026-02-07,Inquiry,Ad Campaign,0.636
15931,635,2025-09-13,View,Ad Campaign,0.11
15932,3632,2026-04-04,View,Ad Campaign,0.639
15933,7968,2025-03-17,View,App,0.605
15934,1400,2025-12-12,Site Visit,Ad Campaign,0.121
15935,4787,2026-01-22,View,Website,0.224
15936,2740,2025-06-03,View,Walk-in,0.801
15937,3171,2026-02-27,Inquiry,Ad Campaign,0.023
15938,1866,2025-09-12,Inquiry,Broker,0.088
15939,5154,2025-08-16,Inquiry,Walk-in,0.92
15940,1956,2025-04-12,Booking,Website,0.25
15941,4678,2026-02-16,View,Ad Campaign,0.285
15942,2219,2025-07-07,Site Visit,App,0.963
15943,1390,2025-09-05,Booking,Walk-in,0.368
15944,4880,2024-11-22,Site Visit,Ad Campaign,0.393
15945,3131,2025-12-08,View,Broker,0.864
15946,4277,2026-03-23,Inquiry,Website,0.955
15947,4115,2025-10-30,Inquiry,Walk-in,0.54
15948,1250,2025-12-28,Lead,Website,0.295
15949,7641,2025-11-26,View,Walk-in,0.582
15950,3167,2026-06-16,View,App,0.218
15951,7025,2025-10-17,Inquiry,Website,0.868
15952,7465,2025-08-02,Inquiry,Website,0.988
15953,5713,2026-07-07,Site Visit,Walk-in,0.736
15954,6319,2025-02-06,Inquiry,Walk-in,0.955
15955,1246,2026-03-16,View,Walk-in,0.31
15956,5735,2025-01-27,View,Walk-in,0.898
15957,54,2025-05-05,Inquiry,Ad Campaign,0.426
15958,6839,2025-11-12,View,Website,0.612
15959,2911,2026-05-10,View,Website,0.076
15960,5523,2024-09-13,View,Ad Campaign,0.687
15961,7486,2025-07-27,View,Ad Campaign,0.424
15962,2397,2025-06-24,Cancellation,App,0.573
15963,443,2026-04-02,View,Walk-in,0.1
15964,6977,2025-02-18,View,Walk-in,0.51
15965,4676,2025-01-08,Inquiry,Walk-in,0.028
15966,3612,2026-07-02,Inquiry,Broker,0.402
15967,7954,2025-10-07,Inquiry,Broker,0.271
15968,4378,2025-12-30,View,Broker,0.02
15969,2408,2024-09-27,Inquiry,Website,0.946
15970,7059,2025-04-23,View,Website,0.803
15971,823,2026-03-19,Booking,Website,0.619
15972,3703,2024-11-07,View,Website,0.832
15973,2940,2026-08-01,View,Ad Campaign,0.514
15974,7097,2026-04-11,View,Ad Campaign,0.57
15975,5766,2025-01-17,View,Website,0.172
15976,4737,2026-04-07,View,Walk-in,0.184
15977,1032,2026-07-10,View,Website,0.038
15978,2017,2025-03-19,Inquiry,Website,0.752
15979,563,2026-05-30,View,App,0.276
15980,2539,2025-02-01,View,Walk-in,0.863
15981,341,2024-10-23,Inquiry,Website,0.997
15982,4568,2026-03-02,View,Website,0.456
15983,7961,2026-01-31,View,Website,0.664
15984,5807,2026-08-01,View,App,0.774
15985,7863,2025-08-09,Site Visit,Website,0.004
15986,3776,2025-03-18,View,Website,0.906
15987,2297,2026-07-08,Inquiry,Ad Campaign,0.714
15988,235,2026-01-09,View,App,0.862
15989,5203,2024-10-28,Site Visit,Broker,0.992
15990,1117,2026-08-05,View,Walk-in,0.445
15991,1909,2025-05-06,View,Broker,0.608
15992,1418,2026-02-14,View,Website,0.758
15993,4920,2024-09-02,Inquiry,Walk-in,0.796
15994,1292,2024-12-03,View,Broker,0.491
15995,3489,2026-06-03,Inquiry,Ad Campaign,0.042
15996,4728,2026-04-14,Site Visit,App,0.385
15997,3655,2024-09-23,Site Visit,Ad Campaign,0.623
15998,529,2025-04-18,View,Ad Campaign,0.03
15999,3325,2025-09-03,View,Ad Campaign,0.761
16000,1981,2025-04-09,Inquiry,Broker,0.932
16001,6266,2026-05-17,View,Walk-in,0.289
16002,2940,2025-05-24,View,App,0.253
16003,6154,2026-06-09,View,Walk-in,0.164
16004,7967,2025-01-18,Cancellation,Ad Campaign,0.035
16005,5436,2024-10-19,Cancellation,Ad Campaign,0.143
16006,6982,2025-07-10,View,Walk-in,0.153
16007,5393,2026-07-19,View,Website,0.057
16008,1330,2025-09-03,Booking,Ad Campaign,0.816
16009,7973,2026-01-17,View,Ad Campaign,0.989
16010,1234,2026-06-20,View,Ad Campaign,0.69
16011,6078,2025-07-28,View,Walk-in,0.62
16012,1754,2025-08-29,View,Walk-in,0.806
16013,2801,2025-09-23,Booking,Walk-in,0.495
16014,2934,2025-06-21,View,Website,0.41
16015,6608,2026-07-26,Inquiry,App,0.916
16016,2760,2025-05-17,Inquiry,Walk-in,0.627
16017,2776,2025-03-19,View,App,0.94
16018,6861,2024-09-01,View,Ad Campaign,0.409
16019,6045,2026-01-10,Inquiry,Broker,0.829
16020,3488,2024-10-24,View,Walk-in,0.917
16021,7384,2025-06-21,View,Website,0.799
16022,6224,2026-05-20,Inquiry,Website,0.171
16023,3851,2024-12-23,View,Ad Campaign,0.285
16024,2528,2024-12-17,Lead,Website,0.613
16025,4998,2025-01-31,Site Visit,Broker,0.801
16026,891,2025-03-28,View,App,0.397
16027,5667,2024-10-16,View,Website,0.31
16028,5921,2025-08-26,Booking,Walk-in,0.72
16029,2066,2024-10-25,Lead,Website,0.242
16030,1189,2025-10-06,Lead,Walk-in,0.896
16031,5645,2026-04-03,Lead,Walk-in,0.16
16032,4298,2025-07-06,Inquiry,App,0.464
16033,741,2025-02-22,Inquiry,App,0.848
16034,1370,2025-09-24,View,Website,0.824
16035,1390,2024-10-12,Lead,Broker,0.237
16036,2001,2025-08-21,View,Ad Campaign,0.384
16037,1472,2026-05-14,Booking,Walk-in,0.272
16038,1537,2025-07-23,Booking,Website,0.386
16039,319,2025-12-04,View,Broker,0.195
16040,2265,2026-07-17,View,App,0.558
16041,5154,2026-03-20,Booking,Walk-in,0.75
16042,1895,2026-05-27,Inquiry,Ad Campaign,0.15
16043,6410,2026-03-08,View,Ad Campaign,0.777
16044,3712,2026-02-18,View,Walk-in,0.422
16045,4820,2025-10-24,Lead,Website,0.34
16046,2823,2025-09-07,Site Visit,App,0.288
16047,7992,2026-02-10,View,App,0.281
16048,7248,2025-10-02,Booking,Walk-in,0.722
16049,5797,2024-11-29,Booking,Ad Campaign,0.582
16050,4509,2025-06-18,Lead,App,0.549
16051,1276,2025-01-26,Inquiry,Walk-in,0.743
16052,3084,2025-01-19,View,Ad Campaign,0.51
16053,401,2025-10-28,Inquiry,Website,0.431
16054,5936,2025-06-30,View,Ad Campaign,0.805
16055,724,2025-05-17,Lead,App,0.449
16056,2330,2026-02-06,View,Ad Campaign,0.76
16057,1136,2025-09-11,Inquiry,Broker,0.951
16058,2771,2026-01-07,Site Visit,Walk-in,0.453
16059,7546,2025-09-09,Inquiry,App,0.604
16060,4847,2025-11-27,Inquiry,Ad Campaign,0.568
16061,268,2026-02-24,Lead,Ad Campaign,0.794
16062,6442,2025-04-07,View,Ad Campaign,0.788
16063,5437,2025-03-11,Site Visit,Broker,0.74
16064,570,2026-07-25,View,App,0.534
16065,2557,2026-04-23,View,Broker,0.608
16066,1974,2025-03-15,Inquiry,App,0.6
16067,546,2025-07-21,View,Ad Campaign,0.364
16068,2823,2025-04-03,Site Visit,App,0.857
16069,4461,2026-01-07,View,Website,0.802
16070,4643,2026-03-21,View,App,0.29
16071,271,2025-01-01,Lead,Website,0.82
16072,7642,2025-02-28,View,Walk-in,0.085
16073,739,2025-12-24,Inquiry,Website,0.75
16074,6681,2025-07-17,Booking,Broker,0.238
16075,1258,2026-06-24,Booking,App,0.625
16076,59,2024-11-17,View,App,0.755
16077,5371,2026-01-03,View,App,0.727
16078,5967,2026-04-09,Booking,Broker,0.216
16079,4182,2025-09-17,View,Broker,0.966
16080,4859,2025-07-08,View,Ad Campaign,0.933
16081,390,2024-11-20,View,App,0.547
16082,5300,2025-01-05,View,Website,0.066
16083,719,2025-07-08,Site Visit,Ad Campaign,0.181
16084,7000,2024-11-02,View,Ad Campaign,0.613
16085,4245,2024-12-03,View,Walk-in,0.558
16086,4679,2024-11-05,Inquiry,Website,0.456
16087,121,2025-05-05,Lead,App,0.647
16088,6909,2026-07-05,View,Website,0.496
16089,2653,2026-02-27,View,Ad Campaign,0.366
16090,2304,2026-04-18,Inquiry,Website,0.656
16091,4862,2025-07-05,Inquiry,Website,0.485
16092,2912,2025-10-23,Inquiry,App,0.172
16093,800,2025-10-25,View,Walk-in,0.249
16094,3381,2025-07-15,Lead,Website,0.794
16095,2107,2026-01-13,View,Walk-in,0.345
16096,5118,2024-09-02,View,Walk-in,0.492
16097,7237,2025-12-27,View,Walk-in,0.975
16098,5566,2025-02-18,Booking,Walk-in,0.887
16099,6532,2026-01-13,View,Ad Campaign,0.144
16100,1110,2026-06-20,Lead,Ad Campaign,0.056
16101,6930,2025-09-18,Site Visit,Walk-in,0.604
16102,1251,2026-06-10,View,Broker,0.959
16103,2641,2024-10-19,Inquiry,Broker,0.496
16104,1650,2025-06-03,Lead,Ad Campaign,0.775
16105,7352,2025-01-08,Booking,Ad Campaign,0.039
16106,5912,2025-02-13,View,Website,0.639
16107,1346,2025-10-04,Inquiry,Walk-in,0.245
16108,2957,2026-05-25,Site Visit,Ad Campaign,0.321
16109,5438,2026-07-27,Booking,Website,0.611
16110,6710,2025-06-06,View,Ad Campaign,0.331
16111,2447,2024-11-20,View,Website,0.0
16112,5829,2025-08-23,Lead,Walk-in,0.714
16113,4995,2025-07-15,View,Website,0.571
16114,3365,2026-02-23,View,Ad Campaign,0.608
16115,6437,2026-07-08,Inquiry,App,0.916
16116,485,2026-01-27,View,App,0.095
16117,7615,2025-08-20,View,Website,0.074
16118,803,2024-09-15,Inquiry,Ad Campaign,0.383
16119,1716,2024-08-30,View,App,0.974
16120,1916,2024-12-06,View,App,0.202
16121,3484,2026-03-30,View,Walk-in,0.421
16122,7676,2026-08-02,Site Visit,Broker,0.844
16123,1758,2026-03-14,Site Visit,Ad Campaign,0.415
16124,1810,2025-10-29,View,Walk-in,0.231
16125,7034,2025-08-09,Inquiry,Broker,0.511
16126,6388,2026-01-09,Inquiry,App,0.565
16127,5540,2025-09-01,Lead,Ad Campaign,0.146
16128,6049,2025-07-20,View,Broker,0.319
16129,3008,2026-01-19,Inquiry,Website,0.903
16130,3226,2024-10-08,View,Walk-in,0.516
16131,6960,2025-10-10,Inquiry,App,0.306
16132,3496,2026-01-24,View,Broker,0.77
16133,2321,2026-06-18,View,Walk-in,0.162
16134,1671,2026-07-30,Inquiry,App,0.342
16135,5945,2026-01-03,View,Broker,0.065
16136,4616,2025-10-11,View,Ad Campaign,0.401
16137,1152,2026-04-12,View,Walk-in,0.528
16138,5493,2025-10-06,Inquiry,Broker,0.639
16139,6712,2025-01-02,Site Visit,Website,0.985
16140,6782,2026-06-25,Lead,Walk-in,0.848
16141,6303,2025-12-24,View,Broker,0.083
16142,7739,2025-01-08,View,Broker,0.233
16143,7738,2025-11-28,Inquiry,App,0.971
16144,4748,2024-09-11,Lead,App,0.114
16145,2224,2026-03-10,Inquiry,App,0.16
16146,6047,2026-05-03,Inquiry,Broker,0.868
16147,2668,2025-08-15,View,Broker,0.769
16148,211,2025-09-02,View,Walk-in,0.407
16149,2495,2024-09-18,View,Website,0.599
16150,4682,2026-05-02,Inquiry,Broker,0.505
16151,4263,2025-08-09,View,Ad Campaign,0.397
16152,2508,2025-12-29,Lead,Ad Campaign,0.166
16153,2964,2025-09-13,Booking,Broker,0.546
16154,3429,2025-10-31,View,Walk-in,0.639
16155,3376,2024-12-30,Inquiry,App,0.076
16156,5353,2024-08-30,Inquiry,Walk-in,0.083
16157,7495,2025-12-13,Inquiry,Website,0.571
16158,3956,2026-02-02,View,Ad Campaign,0.74
16159,5302,2025-08-27,Lead,App,0.197
16160,3706,2025-02-06,View,App,0.874
16161,3406,2026-08-02,Lead,Ad Campaign,0.129
16162,5835,2025-02-12,Site Visit,App,0.383
16163,4039,2024-10-09,View,Ad Campaign,0.41
16164,1053,2024-08-28,Booking,Broker,0.823
16165,714,2026-06-11,Lead,Website,0.388
16166,7261,2025-01-04,View,Walk-in,0.738
16167,2889,2026-05-23,Booking,Broker,0.458
16168,7012,2025-03-12,View,App,0.601
16169,688,2025-08-24,Lead,Website,0.593
16170,330,2025-01-05,View,App,0.668
16171,1747,2025-11-07,View,Website,0.912
16172,1208,2026-03-19,View,App,0.206
16173,2143,2024-12-06,Site Visit,Ad Campaign,0.233
16174,785,2026-07-26,Inquiry,Broker,0.31
16175,2697,2025-05-22,View,App,0.172
16176,3821,2026-03-08,View,Website,0.303
16177,6497,2025-08-06,View,App,0.154
16178,7074,2026-05-20,View,Broker,0.925
16179,5037,2026-06-27,View,Website,0.811
16180,7128,2025-06-15,Inquiry,Website,0.9
16181,5385,2026-05-28,Inquiry,App,0.846
16182,3719,2026-02-01,View,Broker,0.205
16183,5776,2026-04-24,Inquiry,Website,0.638
16184,7187,2024-12-02,View,Broker,0.765
16185,7911,2025-12-03,Site Visit,Broker,0.533
16186,2694,2026-02-07,View,Walk-in,0.359
16187,626,2024-09-04,Inquiry,Walk-in,0.071
16188,7667,2025-03-30,View,App,0.076
16189,4235,2025-05-25,Lead,Broker,0.251
16190,3709,2026-02-08,Lead,Website,0.394
16191,6860,2026-05-12,Inquiry,Ad Campaign,0.5
16192,7741,2026-04-17,Site Visit,Broker,0.949
16193,762,2025-03-17,Inquiry,Walk-in,0.535
16194,5930,2026-05-18,View,Walk-in,0.801
16195,7693,2026-04-26,Lead,Ad Campaign,0.162
16196,3980,2026-04-13,View,App,0.555
16197,6399,2026-02-19,View,Website,0.954
16198,7253,2026-06-03,Lead,Ad Campaign,0.317
16199,3530,2025-10-15,View,Walk-in,0.593
16200,1556,2025-02-26,View,Broker,0.751
16201,3634,2025-03-16,View,Walk-in,0.254
16202,676,2024-08-24,Lead,App,0.329
16203,4188,2024-11-20,View,Ad Campaign,0.323
16204,7768,2026-08-16,View,App,0.603
16205,5189,2026-02-07,View,Website,0.992
16206,37,2025-01-30,Lead,Broker,0.339
16207,3837,2026-03-25,Cancellation,Website,0.896
16208,1788,2025-01-27,Site Visit,App,0.789
16209,6284,2025-07-15,View,Walk-in,0.109
16210,7011,2026-08-01,View,Broker,0.336
16211,2728,2026-07-28,View,Ad Campaign,0.015
16212,7734,2026-05-12,Site Visit,Ad Campaign,0.089
16213,5298,2026-05-02,View,Ad Campaign,0.338
16214,3881,2025-03-14,View,Walk-in,0.997
16215,5933,2025-12-26,View,Ad Campaign,0.735
16216,1895,2025-12-14,Lead,Website,0.816
16217,7786,2024-10-01,Inquiry,Ad Campaign,0.34
16218,137,2024-11-16,Site Visit,App,0.61
16219,6334,2026-06-15,View,App,0.044
16220,5760,2025-07-22,Inquiry,App,0.309
16221,6486,2026-06-21,View,Website,0.998
16222,5679,2025-12-14,View,Website,0.497
16223,3077,2025-11-06,View,App,0.872
16224,5068,2025-09-14,Inquiry,App,0.466
16225,7425,2026-05-14,Site Visit,App,0.212
16226,3884,2026-04-15,View,Walk-in,0.966
16227,662,2026-03-13,View,Broker,0.548
16228,7974,2026-03-22,View,Website,0.593
16229,6387,2025-06-09,Inquiry,Website,0.354
16230,1811,2026-03-04,Inquiry,App,0.235
16231,7888,2025-04-07,Lead,Ad Campaign,0.704
16232,415,2025-01-28,View,Website,0.219
16233,7795,2026-01-03,Booking,Walk-in,0.172
16234,6851,2025-04-22,View,Walk-in,0.537
16235,343,2025-11-20,View,Website,0.434
16236,2730,2025-04-06,View,Website,0.328
16237,3451,2026-07-06,Inquiry,Website,0.129
16238,3666,2024-12-25,Lead,Ad Campaign,0.142
16239,3738,2024-12-07,Site Visit,Broker,0.781
16240,6797,2025-08-08,Booking,Ad Campaign,0.822
16241,3898,2024-10-20,View,App,0.107
16242,4242,2026-05-06,Inquiry,Broker,0.266
16243,4419,2026-03-24,Booking,Broker,0.45
16244,2170,2025-12-28,Lead,Website,0.464
16245,5372,2025-11-25,View,App,0.661
16246,1879,2024-09-22,View,Website,0.718
16247,3971,2025-05-26,Inquiry,App,0.288
16248,6455,2024-12-26,View,Walk-in,0.235
16249,4697,2024-12-31,Inquiry,App,0.46
16250,4571,2025-03-03,Inquiry,Ad Campaign,0.372
16251,2618,2025-12-08,Inquiry,Walk-in,0.818
16252,1516,2025-02-03,View,App,0.12
16253,575,2025-11-30,View,Ad Campaign,0.899
16254,4443,2026-08-17,View,Ad Campaign,0.838
16255,2868,2024-10-19,Inquiry,Ad Campaign,0.01
16256,5607,2026-03-13,Inquiry,Ad Campaign,0.331
16257,3545,2026-02-02,Lead,Website,0.592
16258,4478,2025-01-05,View,Broker,0.949
16259,5400,2025-09-13,View,Website,0.131
16260,72,2026-05-30,Lead,Ad Campaign,0.596
16261,2569,2024-10-01,View,Broker,0.38
16262,3438,2025-09-15,Inquiry,Broker,0.88
16263,2981,2024-08-26,View,App,0.67
16264,1118,2026-01-03,View,Website,0.315
16265,5493,2025-03-10,View,App,0.356
16266,2387,2026-08-19,Inquiry,Ad Campaign,0.665
16267,3509,2025-10-11,Inquiry,Website,0.266
16268,1360,2025-02-03,View,Website,0.59
16269,4760,2026-07-18,View,Broker,0.647
16270,1516,2025-05-10,View,Ad Campaign,0.195
16271,5988,2025-05-13,View,Website,0.24
16272,40,2025-07-05,View,App,0.806
16273,1383,2025-10-21,View,Ad Campaign,0.872
16274,2031,2024-12-25,Inquiry,Walk-in,0.694
16275,2622,2026-08-18,Inquiry,Broker,0.516
16276,5374,2026-02-25,Lead,Broker,0.485
16277,5062,2024-09-15,View,Broker,0.877
16278,6725,2026-01-18,View,Website,0.701
16279,7566,2025-09-10,Inquiry,Walk-in,0.609
16280,7925,2025-12-13,Cancellation,Website,0.553
16281,1901,2026-03-27,View,Website,0.529
16282,2218,2025-03-26,View,Walk-in,0.741
16283,7858,2025-12-30,View,App,0.566
16284,4797,2026-01-26,View,Website,0.951
16285,4607,2024-11-15,View,App,0.891
16286,1284,2024-09-16,Lead,Ad Campaign,0.684
16287,584,2025-05-26,Inquiry,Website,0.634
16288,5080,2024-10-31,Booking,App,0.768
16289,459,2025-08-28,View,App,0.004
16290,6673,2025-04-08,Inquiry,Walk-in,0.426
16291,6002,2026-04-02,View,App,0.702
16292,6485,2024-09-28,View,Website,0.425
16293,6201,2024-11-15,Inquiry,Ad Campaign,0.199
16294,2266,2025-01-03,View,Website,0.982
16295,2667,2025-02-21,View,Ad Campaign,0.093
16296,816,2026-04-02,View,Ad Campaign,0.12
16297,7853,2026-05-25,View,Website,0.587
16298,6875,2025-03-07,Site Visit,App,0.668
16299,2512,2024-10-30,Site Visit,Broker,0.428
16300,247,2026-04-25,View,Website,0.907
16301,4826,2026-07-27,Lead,Broker,0.022
16302,6517,2024-11-17,View,App,0.373
16303,417,2024-11-26,Lead,App,0.815
16304,5151,2024-12-21,View,Broker,0.865
