expense_id,property_id,date,property_tax,maintenance,insurance,management_cost,renovation_cost
4144,6027,2024-11-20,16730.0,3790.0,6690.0,1560.0,300000
4145,6958,2025-09-28,19320.0,2990.0,7730.0,1660.0,0
4146,3959,2025-05-29,29300.0,5700.0,11720.0,3040.0,150000
4147,7184,2026-04-02,20770.0,4050.0,8310.0,2110.0,300000
4148,5249,2025-01-11,20610.0,3590.0,8240.0,1740.0,50000
4149,575,2025-06-02,26190.0,2970.0,10480.0,2160.0,0
4150,7277,2025-02-25,16500.0,2530.0,6600.0,1650.0,300000
4151,1911,2025-11-24,32250.0,6500.0,12900.0,4540.0,0
4152,5109,2025-12-17,20020.0,3510.0,8010.0,2700.0,50000
4153,3605,2025-10-13,24330.0,3240.0,9730.0,2970.0,0
4154,670,2025-07-23,16480.0,3600.0,6590.0,1870.0,150000
4155,4365,2026-07-30,24080.0,1970.0,9630.0,1780.0,0
4156,7330,2025-11-18,20390.0,3570.0,8160.0,1560.0,150000
4157,1284,2026-01-14,13610.0,2740.0,5440.0,1500.0,0
4158,924,2025-10-12,17520.0,3430.0,7010.0,1500.0,0
4159,1126,2025-10-05,18740.0,2030.0,7500.0,2540.0,50000
4160,1530,2024-12-08,30580.0,3710.0,12230.0,2390.0,0
4161,5855,2025-05-09,22080.0,6370.0,8830.0,2070.0,0
4162,1595,2025-03-30,34360.0,5340.0,13740.0,4000.0,150000
4163,247,2026-01-31,33770.0,7200.0,13510.0,3600.0,0
4164,3712,2026-02-07,20100.0,2540.0,8040.0,2250.0,50000
4165,7963,2025-04-20,19110.0,2430.0,7640.0,2010.0,50000
4166,1561,2025-04-09,9300.0,970.0,3720.0,1210.0,0
4167,6275,2026-03-11,29170.0,3090.0,11670.0,2300.0,50000
4168,2401,2025-05-28,49290.0,4130.0,19720.0,6810.0,0
4169,2244,2026-01-02,29160.0,5850.0,11660.0,3650.0,150000
4170,3865,2024-10-21,20350.0,3310.0,8140.0,2200.0,0
4171,1940,2024-12-30,23610.0,3220.0,9440.0,2590.0,300000
4172,5026,2024-09-03,25060.0,5960.0,10030.0,3360.0,50000
4173,7834,2026-05-10,26680.0,5320.0,10670.0,2510.0,0
4174,7550,2026-05-10,35480.0,6540.0,14190.0,5070.0,0
4175,3070,2025-05-31,12770.0,1860.0,5110.0,1280.0,0
4176,6789,2026-04-13,29510.0,4500.0,11800.0,2650.0,0
4177,227,2026-05-08,22120.0,2750.0,8850.0,2070.0,150000
4178,6845,2026-05-18,31990.0,6580.0,12800.0,3120.0,300000
4179,3548,2024-11-28,21030.0,4330.0,8410.0,1780.0,50000
4180,7645,2025-09-27,33400.0,5880.0,13360.0,4410.0,0
4181,265,2025-06-23,11310.0,2890.0,4530.0,1550.0,0
4182,1396,2026-04-24,32350.0,2750.0,12940.0,3330.0,300000
4183,3558,2025-10-01,5440.0,1030.0,2180.0,490.0,50000
4184,5554,2026-03-11,22940.0,4000.0,9170.0,2660.0,0
4185,646,2025-03-25,33600.0,6490.0,13440.0,3990.0,0
4186,6355,2026-05-13,25890.0,7060.0,10360.0,2320.0,0
4187,7740,2025-06-21,33590.0,3190.0,13440.0,4390.0,150000
4188,7545,2024-09-15,30580.0,3350.0,12230.0,4260.0,50000
4189,5515,2025-08-10,21920.0,3060.0,8770.0,2180.0,50000
4190,5570,2025-08-14,24450.0,3860.0,9780.0,3420.0,50000
4191,2991,2025-08-25,23740.0,3490.0,9490.0,2720.0,300000
4192,5484,2025-10-19,19070.0,3270.0,7630.0,2190.0,0
4193,1900,2025-09-08,16250.0,2110.0,6500.0,1700.0,0
4194,2505,2025-05-27,23940.0,5450.0,9570.0,2660.0,150000
4195,2773,2026-05-12,37660.0,7240.0,15060.0,4170.0,50000
4196,7896,2025-09-03,17480.0,4490.0,6990.0,1940.0,150000
4197,5346,2025-08-18,13560.0,2970.0,5430.0,1340.0,0
4198,5078,2025-03-20,32440.0,4090.0,12970.0,3280.0,0
4199,1155,2025-02-04,30840.0,3620.0,12340.0,3720.0,300000
4200,588,2026-04-15,36700.0,4040.0,14680.0,3060.0,150000
4201,4572,2025-11-14,25860.0,3190.0,10340.0,2900.0,0
4202,1822,2026-07-04,22230.0,1920.0,8890.0,2180.0,0
4203,986,2026-02-12,8510.0,1750.0,3400.0,980.0,0
4204,4080,2026-06-07,15080.0,2600.0,6030.0,1700.0,50000
4205,3349,2025-09-03,19000.0,2460.0,7600.0,2090.0,300000
4206,6300,2025-04-26,20470.0,2620.0,8190.0,1860.0,0
4207,3832,2026-03-14,19790.0,1990.0,7920.0,2230.0,0
4208,1242,2024-12-10,23670.0,4800.0,9470.0,2460.0,50000
4209,190,2026-02-24,21660.0,4240.0,8660.0,2920.0,0
4210,5537,2025-09-29,36590.0,3290.0,14640.0,3330.0,0
4211,981,2024-09-30,16410.0,4290.0,6560.0,1620.0,0
4212,1699,2025-10-10,12950.0,2110.0,5180.0,1540.0,0
4213,1716,2025-06-06,16200.0,3310.0,6480.0,1800.0,0
4214,2594,2024-12-15,20570.0,3720.0,8230.0,1860.0,300000
4215,4137,2024-12-18,41660.0,3260.0,16660.0,3640.0,150000
4216,6451,2026-08-19,17170.0,2640.0,6870.0,1680.0,150000
4217,5039,2025-04-11,14120.0,1970.0,5650.0,1230.0,300000
4218,4434,2025-09-30,23910.0,3740.0,9560.0,3380.0,0
4219,5434,2026-05-19,30000.0,6610.0,12000.0,3360.0,0
4220,1099,2026-01-15,35260.0,4860.0,14110.0,4400.0,0
4221,7097,2026-03-15,28090.0,7380.0,11240.0,3380.0,0
4222,2327,2025-01-27,28140.0,3250.0,11260.0,3130.0,0
4223,3248,2026-02-15,24830.0,3570.0,9930.0,2750.0,50000
4224,896,2026-03-28,12230.0,1070.0,4890.0,2110.0,0
4225,7830,2024-10-05,27800.0,5860.0,11120.0,3530.0,50000
4226,6417,2026-02-02,23870.0,3810.0,9550.0,3930.0,50000
4227,6981,2024-10-11,31890.0,6900.0,12760.0,2820.0,150000
4228,6764,2025-05-06,24350.0,2800.0,9740.0,2330.0,0
4229,1675,2024-11-21,13340.0,3500.0,5340.0,1530.0,300000
4230,2910,2025-03-28,19970.0,2410.0,7990.0,1920.0,150000
4231,7951,2025-08-24,20380.0,3520.0,8150.0,2340.0,50000
4232,931,2025-12-15,29390.0,5510.0,11760.0,3380.0,50000
4233,4385,2026-08-03,34300.0,5390.0,13720.0,3480.0,0
4234,724,2024-10-13,32930.0,4430.0,13170.0,2940.0,0
4235,2941,2025-03-02,16420.0,3110.0,6570.0,1920.0,0
4236,6416,2026-03-04,17520.0,2460.0,7010.0,1150.0,0
4237,6050,2026-07-12,21710.0,2350.0,8680.0,1960.0,300000
4238,1090,2025-11-05,14480.0,3230.0,5790.0,1620.0,0
4239,4579,2025-01-01,22800.0,2920.0,9120.0,2340.0,150000
4240,936,2026-06-23,35900.0,8670.0,14360.0,2900.0,150000
4241,2296,2025-06-15,14550.0,2460.0,5820.0,770.0,0
4242,156,2024-10-15,21670.0,2430.0,8670.0,1840.0,300000
4243,1071,2025-10-22,49580.0,5390.0,19830.0,7310.0,50000
4244,1959,2025-07-12,25810.0,3960.0,10330.0,2250.0,150000
4245,2502,2026-01-03,18820.0,3480.0,7530.0,2130.0,50000
4246,6345,2025-02-14,29370.0,6580.0,11750.0,4100.0,50000
4247,5780,2025-03-25,24170.0,3640.0,9670.0,1870.0,0
4248,4220,2025-07-15,17150.0,4120.0,6860.0,2010.0,150000
4249,6145,2025-06-27,14470.0,2380.0,5790.0,1940.0,0
4250,5064,2025-05-14,28230.0,4350.0,11290.0,2800.0,0
4251,3831,2025-01-02,23770.0,3900.0,9510.0,2810.0,0
4252,855,2026-06-22,21950.0,4000.0,8780.0,2500.0,0
4253,640,2025-12-13,30200.0,5790.0,12080.0,3110.0,150000
4254,2239,2026-02-09,21430.0,4620.0,8570.0,3250.0,0
4255,1603,2024-08-21,32990.0,5690.0,13200.0,2820.0,150000
4256,6660,2024-11-12,27560.0,5680.0,11020.0,2680.0,0
4257,442,2026-01-02,9570.0,2120.0,3830.0,1140.0,0
4258,6041,2026-08-08,10870.0,1170.0,4350.0,1010.0,50000
4259,5935,2026-02-03,22520.0,4760.0,9010.0,2180.0,300000
4260,5926,2026-07-29,17430.0,3810.0,6970.0,1820.0,150000
4261,6287,2026-06-06,10040.0,1260.0,4020.0,1020.0,0
4262,7359,2024-11-02,38320.0,6870.0,15330.0,3980.0,150000
4263,4629,2025-06-24,50890.0,6360.0,20360.0,5260.0,300000
4264,6371,2025-09-16,24780.0,5120.0,9910.0,1860.0,0
4265,1337,2026-04-07,22130.0,4550.0,8850.0,2010.0,0
4266,3701,2025-08-08,13770.0,1840.0,5510.0,1370.0,150000
4267,949,2025-12-19,13880.0,2130.0,5550.0,1670.0,150000
4268,3374,2026-06-12,35540.0,3820.0,14220.0,4610.0,0
4269,7822,2025-05-05,20260.0,2560.0,8100.0,2180.0,300000
4270,6116,2025-11-29,26270.0,3370.0,10510.0,3860.0,300000
4271,460,2025-09-21,16680.0,2950.0,6670.0,1720.0,300000
4272,7569,2026-06-30,16910.0,3490.0,6760.0,2560.0,300000
4273,4647,2024-11-13,34900.0,4640.0,13960.0,2860.0,300000
4274,393,2026-07-27,19540.0,1550.0,7820.0,1590.0,0
4275,3939,2026-02-25,34510.0,3440.0,13800.0,4280.0,0
4276,1788,2026-07-14,17950.0,3810.0,7180.0,2070.0,0
4277,4941,2026-07-20,39950.0,4600.0,15980.0,3890.0,0
4278,7375,2024-09-18,26950.0,3800.0,10780.0,3180.0,0
4279,2258,2025-09-10,20990.0,3350.0,8400.0,3060.0,0
4280,1139,2025-04-14,38740.0,4480.0,15490.0,3350.0,0
4281,3809,2024-10-25,25170.0,6660.0,10070.0,3580.0,50000
4282,4742,2026-05-10,29160.0,5940.0,11660.0,3500.0,0
4283,7419,2026-02-19,32450.0,4560.0,12980.0,4460.0,0
4284,6363,2025-09-16,21480.0,4290.0,8590.0,2220.0,0
4285,2455,2024-09-01,35520.0,4860.0,14210.0,3330.0,300000
4286,1467,2026-04-24,22000.0,2570.0,8800.0,2740.0,150000
4287,3675,2024-08-29,25420.0,6490.0,10170.0,2890.0,300000
4288,1378,2026-01-02,25840.0,3580.0,10340.0,3060.0,50000
4289,7032,2025-04-29,13920.0,5270.0,5570.0,1420.0,300000
4290,6702,2025-08-03,30980.0,5320.0,12390.0,3530.0,150000
4291,2598,2024-10-02,32900.0,7920.0,13160.0,3350.0,0
4292,142,2025-04-09,31060.0,5660.0,12420.0,3170.0,50000
4293,2660,2025-09-15,17350.0,2140.0,6940.0,2140.0,0
4294,4597,2026-07-23,26730.0,4070.0,10690.0,2660.0,50000
4295,840,2024-10-02,38290.0,7080.0,15320.0,3580.0,300000
4296,6846,2025-11-20,19810.0,2360.0,7930.0,2500.0,50000
4297,3619,2024-11-03,34500.0,4490.0,13800.0,4100.0,50000
4298,5779,2026-02-20,17130.0,2920.0,6850.0,2350.0,0
4299,5662,2024-10-22,29260.0,4700.0,11710.0,3070.0,0
4300,6143,2026-02-26,23730.0,5390.0,9490.0,1580.0,300000
4301,3918,2025-04-01,16770.0,3150.0,6710.0,2070.0,300000
4302,5627,2024-11-24,24610.0,2960.0,9840.0,2600.0,150000
4303,596,2026-08-08,30890.0,5280.0,12360.0,2760.0,0
4304,1905,2026-01-07,35440.0,5120.0,14170.0,4260.0,150000
4305,281,2024-10-14,19370.0,2890.0,7750.0,1720.0,0
4306,424,2024-10-02,26350.0,4290.0,10540.0,2890.0,0
4307,7000,2025-06-21,37130.0,3630.0,14850.0,0.0,300000
4308,4366,2025-05-27,28380.0,6050.0,11350.0,4150.0,0
4309,4250,2025-06-30,33830.0,5410.0,13530.0,3940.0,0
4310,6758,2026-07-12,37360.0,3410.0,14950.0,3310.0,150000
4311,1751,2025-07-02,21060.0,3620.0,8420.0,2210.0,0
4312,4758,2024-12-08,14930.0,2570.0,5970.0,1660.0,0
4313,1968,2026-01-14,19310.0,2440.0,7720.0,1830.0,300000
4314,4089,2025-07-30,39640.0,4180.0,15860.0,3480.0,0
4315,4179,2025-09-05,17330.0,3200.0,6930.0,1680.0,0
4316,7790,2024-10-05,29130.0,4850.0,11650.0,3330.0,50000
4317,7091,2025-05-02,41660.0,4030.0,16660.0,4230.0,300000
4318,2947,2025-03-06,39020.0,3710.0,15610.0,4530.0,0
4319,1450,2026-06-03,34130.0,5640.0,13650.0,3780.0,150000
4320,5395,2025-04-22,29760.0,7280.0,11900.0,3710.0,0
4321,7881,2026-07-28,41580.0,7250.0,16630.0,3910.0,150000
4322,2332,2026-02-10,32270.0,6800.0,12910.0,2660.0,150000
4323,5076,2025-06-03,24060.0,2980.0,9620.0,2930.0,50000
4324,2221,2025-11-26,21020.0,3350.0,8410.0,2890.0,150000
4325,7495,2025-04-23,13620.0,1560.0,5450.0,1460.0,150000
4326,3790,2025-04-12,30790.0,3860.0,12320.0,3050.0,0
4327,7231,2026-08-13,25570.0,5070.0,10230.0,2910.0,0
4328,7241,2025-10-25,6780.0,770.0,2710.0,700.0,0
4329,2811,2026-04-04,13660.0,1980.0,5460.0,1540.0,50000
4330,5756,2025-04-17,23020.0,3030.0,9210.0,2380.0,50000
4331,5495,2026-02-20,12300.0,2920.0,4920.0,1440.0,0
4332,4729,2025-03-01,30030.0,4500.0,12010.0,3590.0,50000
4333,1532,2025-07-31,36200.0,6170.0,14480.0,4090.0,0
4334,4883,2025-04-05,13840.0,1940.0,5530.0,1260.0,300000
4335,2991,2024-10-01,23740.0,3100.0,9490.0,2720.0,50000
4336,7156,2024-09-10,23260.0,3070.0,9310.0,3300.0,0
4337,4494,2025-05-21,28870.0,3240.0,11550.0,3470.0,50000
4338,1144,2025-11-28,35310.0,2720.0,14120.0,4670.0,0
4339,934,2025-04-22,32520.0,6500.0,13010.0,3920.0,300000
4340,1461,2026-06-01,22820.0,5360.0,9130.0,2220.0,0
4341,5949,2025-12-29,28460.0,3060.0,11380.0,1770.0,0
4342,2724,2026-06-11,20230.0,4510.0,8090.0,2680.0,50000
4343,7080,2025-02-22,29110.0,4460.0,11640.0,2370.0,300000
4344,2513,2026-03-07,27590.0,4450.0,11040.0,2860.0,150000
4345,286,2026-02-28,39690.0,7700.0,15880.0,4710.0,0
4346,265,2025-05-24,11310.0,2740.0,4530.0,1550.0,300000
4347,2368,2025-01-27,20270.0,2650.0,8110.0,1400.0,0
4348,6817,2026-08-09,37950.0,7400.0,15180.0,3550.0,50000
4349,3448,2026-04-24,23190.0,3160.0,9280.0,2720.0,150000
4350,6964,2024-08-23,22750.0,3540.0,9100.0,1980.0,0
4351,6233,2025-04-01,37700.0,6460.0,15080.0,3780.0,50000
4352,5774,2025-05-02,13110.0,1150.0,5240.0,1480.0,50000
4353,5323,2025-12-06,27130.0,3800.0,10850.0,3420.0,0
4354,4917,2026-05-14,24690.0,1850.0,9880.0,2990.0,150000
4355,1763,2024-09-19,17510.0,3480.0,7000.0,1780.0,150000
4356,3049,2026-02-20,16630.0,3310.0,6650.0,1860.0,0
4357,2382,2025-01-14,12960.0,2870.0,5180.0,960.0,150000
4358,2270,2024-08-21,20350.0,3460.0,8140.0,2430.0,50000
4359,41,2026-04-18,23220.0,3530.0,9290.0,2300.0,0
4360,5828,2025-05-22,18140.0,4500.0,7260.0,0.0,300000
4361,68,2025-09-13,41550.0,2840.0,16620.0,3060.0,50000
4362,988,2026-02-17,22100.0,5440.0,8840.0,3010.0,50000
4363,5896,2026-01-02,29530.0,3450.0,11810.0,3840.0,150000
4364,6658,2025-09-23,27040.0,3330.0,10810.0,3580.0,0
4365,7805,2026-03-16,25220.0,3310.0,10090.0,2480.0,0
4366,7790,2025-02-03,29130.0,2730.0,11650.0,3330.0,50000
4367,5718,2024-10-21,40910.0,7060.0,16360.0,3710.0,0
4368,4009,2025-10-26,30640.0,5790.0,12260.0,3310.0,50000
4369,5752,2025-01-10,12820.0,2410.0,5130.0,1650.0,0
4370,3199,2025-08-25,28320.0,4610.0,11330.0,2060.0,0
4371,5375,2025-08-16,15750.0,3930.0,6300.0,1090.0,300000
4372,4791,2025-09-19,12850.0,2720.0,5140.0,1380.0,150000
4373,7184,2026-06-16,20770.0,3090.0,8310.0,2110.0,0
4374,2525,2025-02-28,48150.0,9080.0,19260.0,4670.0,0
4375,1086,2024-10-06,21420.0,2950.0,8570.0,2190.0,0
4376,7025,2026-03-08,23880.0,4010.0,9550.0,3510.0,50000
4377,2480,2024-12-06,16880.0,4320.0,6750.0,1900.0,0
4378,1694,2026-05-18,37440.0,6590.0,14980.0,4360.0,300000
4379,2316,2026-03-20,29800.0,5980.0,11920.0,3540.0,0
4380,5155,2025-08-07,31140.0,5500.0,12460.0,2730.0,50000
4381,779,2024-09-25,14220.0,3840.0,5690.0,1120.0,50000
4382,7744,2024-12-05,18120.0,2050.0,7250.0,2340.0,0
4383,4590,2024-12-02,30960.0,5660.0,12380.0,3980.0,0
4384,1586,2024-11-08,28340.0,3940.0,11340.0,2680.0,0
4385,1493,2025-09-19,36360.0,7830.0,14550.0,3300.0,300000
4386,5887,2025-10-20,23000.0,4970.0,9200.0,3300.0,0
4387,661,2024-11-19,17260.0,1990.0,6900.0,2680.0,0
4388,1349,2026-03-01,32180.0,7350.0,12870.0,3800.0,0
4389,5424,2026-02-06,21140.0,4240.0,8460.0,1780.0,300000
4390,1300,2025-01-09,42500.0,6760.0,17000.0,3070.0,0
4391,3941,2024-08-29,13670.0,2100.0,5470.0,1150.0,50000
4392,1987,2026-02-21,32180.0,5830.0,12870.0,4040.0,0
4393,7852,2026-06-01,21990.0,2910.0,8800.0,2340.0,50000
4394,7157,2025-12-16,4870.0,970.0,1950.0,610.0,0
4395,2045,2024-09-03,19080.0,4910.0,7630.0,1500.0,0
4396,7369,2025-11-18,33770.0,7330.0,13510.0,3020.0,0
4397,3517,2024-11-09,5820.0,1270.0,2330.0,600.0,150000
4398,6025,2025-04-02,16730.0,3060.0,6690.0,1990.0,0
4399,5444,2025-05-03,12580.0,3330.0,5030.0,1280.0,50000
4400,1059,2025-04-03,24060.0,5190.0,9620.0,2820.0,300000
4401,977,2024-12-08,34090.0,5310.0,13640.0,3900.0,0
4402,4578,2025-02-16,28140.0,5810.0,11260.0,3740.0,0
4403,728,2025-10-20,23640.0,4960.0,9460.0,2350.0,150000
4404,2528,2025-09-30,15990.0,2030.0,6400.0,1140.0,150000
4405,3137,2024-11-07,30160.0,3790.0,12060.0,3670.0,0
4406,5128,2024-11-11,16770.0,3490.0,6710.0,2290.0,50000
4407,7469,2025-04-21,28940.0,3240.0,11570.0,4230.0,0
4408,343,2025-08-14,30630.0,4900.0,12250.0,3400.0,150000
4409,7599,2024-08-28,31390.0,3410.0,12560.0,3800.0,300000
4410,1448,2026-08-06,22910.0,3620.0,9160.0,3290.0,0
4411,2380,2025-01-02,19430.0,5060.0,7770.0,1980.0,300000
4412,6582,2025-02-25,20900.0,2890.0,8360.0,2100.0,0
4413,3660,2025-03-12,25700.0,5700.0,10280.0,2000.0,50000
4414,6318,2024-12-08,12230.0,1970.0,4890.0,0.0,0
4415,6703,2026-06-01,21250.0,6300.0,8500.0,0.0,0
4416,527,2025-06-04,21530.0,4140.0,8610.0,2130.0,0
4417,1897,2026-01-12,18440.0,4540.0,7370.0,1460.0,0
4418,4755,2025-04-09,22100.0,4020.0,8840.0,2850.0,300000
4419,2074,2025-08-12,32790.0,2490.0,13120.0,4080.0,0
4420,4916,2026-08-08,21950.0,1950.0,8780.0,2500.0,300000
4421,6749,2024-12-28,25830.0,2930.0,10330.0,3700.0,0
4422,406,2024-12-20,20320.0,4640.0,8130.0,2430.0,0
4423,6376,2024-11-16,33480.0,4310.0,13390.0,4050.0,300000
4424,6677,2024-11-02,28270.0,6210.0,11310.0,2900.0,0
4425,7987,2025-02-17,28200.0,3920.0,11280.0,2860.0,150000
4426,1574,2025-01-02,6050.0,940.0,2420.0,690.0,50000
4427,5908,2026-05-23,28910.0,3780.0,11560.0,2690.0,50000
4428,4601,2025-10-30,22500.0,4100.0,9000.0,2220.0,0
4429,3741,2026-01-27,31310.0,6860.0,12520.0,3500.0,0
4430,4275,2025-04-12,45220.0,8050.0,18090.0,4980.0,50000
4431,4228,2025-04-17,48020.0,4530.0,19210.0,6470.0,50000
4432,1847,2025-03-30,37330.0,5520.0,14930.0,3930.0,300000
4433,1479,2025-11-15,23380.0,3720.0,9350.0,1530.0,300000
4434,2396,2025-03-11,16710.0,3640.0,6690.0,1140.0,300000
4435,6684,2026-06-07,22980.0,4350.0,9190.0,2940.0,0
4436,772,2026-01-24,34710.0,2860.0,13880.0,4140.0,0
4437,5526,2025-11-30,35770.0,3440.0,14310.0,4330.0,0
4438,6220,2025-09-17,53810.0,5500.0,21520.0,7220.0,0
4439,579,2025-06-19,21730.0,3040.0,8690.0,2470.0,150000
4440,2902,2024-11-04,33770.0,5550.0,13510.0,2870.0,0
4441,5612,2025-09-25,29280.0,3530.0,11710.0,3340.0,300000
4442,194,2025-01-23,17290.0,2130.0,6920.0,2040.0,0
4443,2008,2025-06-01,13370.0,3180.0,5350.0,1740.0,0
4444,1186,2025-06-14,26060.0,5000.0,10420.0,3680.0,150000
4445,2395,2026-05-09,28190.0,4630.0,11280.0,2340.0,300000
4446,2999,2025-06-04,17390.0,2110.0,6960.0,1970.0,0
4447,5481,2025-10-15,18240.0,3620.0,7300.0,1500.0,0
4448,1793,2024-09-02,50860.0,4300.0,20340.0,5370.0,0
4449,7752,2024-09-07,25080.0,2900.0,10030.0,2550.0,0
4450,1111,2025-11-25,19320.0,3710.0,7730.0,2510.0,0
4451,4006,2024-09-16,42780.0,4790.0,17110.0,3780.0,0
4452,7430,2025-08-25,36380.0,7550.0,14550.0,4250.0,0
4453,2262,2025-08-05,42080.0,7270.0,16830.0,5610.0,0
4454,3737,2025-11-30,30880.0,4840.0,12350.0,2900.0,150000
4455,3794,2025-06-18,24060.0,4160.0,9620.0,2660.0,0
4456,1937,2026-05-25,28600.0,5200.0,11440.0,2640.0,300000
4457,6717,2025-07-13,16940.0,4380.0,6780.0,2230.0,150000
4458,4876,2026-05-27,16840.0,4310.0,6740.0,1860.0,50000
4459,4358,2025-02-06,26840.0,6750.0,10740.0,2380.0,0
4460,730,2024-12-30,24760.0,2590.0,9900.0,2650.0,50000
4461,4379,2024-11-22,16160.0,2880.0,6470.0,1140.0,0
4462,7816,2025-01-07,29020.0,5460.0,11610.0,2820.0,0
4463,5587,2025-03-06,23670.0,3000.0,9470.0,2510.0,0
4464,3452,2026-07-23,23240.0,5240.0,9300.0,2380.0,50000
4465,4458,2025-02-07,30640.0,5690.0,12260.0,3460.0,0
4466,7617,2024-09-03,16250.0,3540.0,6500.0,1700.0,300000
4467,4537,2025-02-18,9810.0,1630.0,3920.0,960.0,0
4468,2141,2024-10-23,25040.0,2990.0,10020.0,3020.0,150000
4469,1645,2024-12-22,23770.0,5150.0,9510.0,3220.0,50000
4470,2801,2024-11-24,13810.0,2640.0,5520.0,1510.0,300000
4471,4963,2026-03-30,30180.0,3270.0,12070.0,3300.0,300000
4472,5544,2025-04-29,21480.0,1620.0,8590.0,2180.0,300000
4473,142,2026-02-07,31060.0,4080.0,12420.0,3170.0,0
4474,5411,2025-01-07,20790.0,3600.0,8320.0,2060.0,300000
4475,1456,2026-08-07,13380.0,3290.0,5350.0,1820.0,0
4476,6893,2025-03-15,13810.0,3140.0,5520.0,1590.0,50000
4477,5972,2024-10-29,21190.0,2250.0,8480.0,2050.0,50000
4478,5944,2025-10-09,14890.0,3600.0,5960.0,1540.0,0
4479,5809,2024-11-08,27880.0,2870.0,11150.0,3210.0,0
4480,6797,2025-06-25,27700.0,4400.0,11080.0,3150.0,0
4481,4797,2024-11-12,40960.0,6800.0,16390.0,3420.0,0
4482,5094,2026-02-04,15120.0,1810.0,6050.0,1410.0,0
4483,2097,2024-10-15,17850.0,2300.0,7140.0,1480.0,0
4484,1326,2025-09-08,8480.0,1790.0,3390.0,780.0,50000
4485,4977,2024-12-04,19400.0,4760.0,7760.0,1850.0,0
4486,1214,2026-06-22,21360.0,3240.0,8540.0,2090.0,150000
4487,1160,2026-03-26,23340.0,2750.0,9330.0,2120.0,50000
4488,4651,2025-12-01,18440.0,3900.0,7380.0,1570.0,0
4489,4500,2026-07-24,39010.0,4440.0,15600.0,5440.0,0
4490,4988,2025-06-03,22620.0,2700.0,9050.0,2910.0,300000
4491,7009,2024-12-23,26980.0,4640.0,10790.0,2320.0,300000
4492,4698,2025-02-11,33760.0,9110.0,13500.0,3820.0,0
4493,5927,2024-11-25,30670.0,5530.0,12270.0,2580.0,50000
4494,341,2025-06-09,15200.0,2180.0,6080.0,1370.0,0
4495,3829,2025-09-12,38220.0,6790.0,15290.0,4100.0,50000
4496,1969,2024-12-01,23190.0,2930.0,9280.0,2090.0,0
4497,704,2024-10-23,13140.0,2150.0,5260.0,890.0,300000
4498,4414,2025-01-06,27480.0,2950.0,10990.0,3240.0,0
4499,6762,2025-08-02,9760.0,1810.0,3900.0,1080.0,0
4500,5483,2025-07-31,38640.0,5030.0,15460.0,3710.0,150000
4501,7990,2026-08-14,13660.0,2820.0,5470.0,1380.0,150000
4502,2430,2025-11-01,34790.0,5620.0,13920.0,3580.0,0
4503,6377,2025-05-05,31780.0,5880.0,12710.0,4020.0,300000
4504,1801,2025-05-07,15990.0,3140.0,6400.0,2270.0,300000
4505,5464,2024-08-27,26580.0,4100.0,10630.0,4060.0,0
4506,5669,2025-08-28,29020.0,3850.0,11610.0,2210.0,0
4507,4913,2025-12-14,25330.0,3960.0,10130.0,2780.0,300000
4508,4649,2025-01-16,30850.0,5440.0,12340.0,3750.0,0
4509,7697,2024-08-29,30160.0,3530.0,12060.0,4260.0,0
4510,856,2026-05-07,20850.0,2000.0,8340.0,2820.0,0
4511,1813,2025-04-02,44330.0,4370.0,17730.0,5320.0,150000
4512,2867,2025-10-27,35410.0,7060.0,14160.0,3780.0,0
4513,3643,2025-01-23,16510.0,3600.0,6600.0,1660.0,0
4514,183,2026-06-18,36360.0,6090.0,14540.0,3910.0,0
4515,3113,2025-03-13,32300.0,6020.0,12920.0,4260.0,300000
4516,5671,2025-10-27,19190.0,5570.0,7680.0,2130.0,300000
4517,4493,2026-08-04,8160.0,980.0,3260.0,870.0,50000
4518,5824,2026-04-22,28060.0,5870.0,11220.0,3350.0,50000
4519,6923,2026-01-04,35020.0,3720.0,14010.0,3140.0,300000
4520,1518,2024-09-22,32750.0,3700.0,13100.0,4400.0,0
4521,7827,2026-05-01,25880.0,4020.0,10350.0,3120.0,0
4522,5003,2025-07-31,20490.0,4330.0,8200.0,2400.0,150000
4523,1357,2026-07-16,13110.0,3290.0,5240.0,1700.0,0
4524,2175,2025-06-11,16410.0,3730.0,6560.0,1670.0,150000
4525,3630,2024-10-12,29120.0,3630.0,11650.0,2600.0,150000
4526,3629,2024-12-03,21350.0,6110.0,8540.0,2190.0,50000
4527,4097,2025-08-28,22040.0,4310.0,8820.0,2410.0,150000
4528,3240,2025-08-31,26040.0,5460.0,10420.0,3580.0,300000
4529,3692,2025-11-13,18050.0,2130.0,7220.0,2090.0,150000
4530,19,2026-08-07,11190.0,1480.0,4480.0,1420.0,0
4531,3404,2026-06-02,24400.0,5260.0,9760.0,1910.0,0
4532,4680,2024-10-07,24630.0,3650.0,9850.0,4260.0,0
4533,4552,2024-12-28,51590.0,4450.0,20640.0,6220.0,0
4534,3005,2025-06-11,21590.0,5050.0,8630.0,2370.0,0
4535,6133,2025-11-16,35050.0,6850.0,14020.0,4010.0,0
4536,1133,2025-05-04,22350.0,2140.0,8940.0,1920.0,50000
4537,3340,2026-07-10,21480.0,4900.0,8590.0,2280.0,0
4538,6589,2025-11-06,30650.0,3130.0,12260.0,3860.0,150000
